round,dec,x,y,z,vx,vy,speed,on_floor,tx,ty,tdist,nx,ny,gx,gy,nvis,gem,fell,fwd,back,left,right,jump
1,589,-33.91,16.13,20.84,7.53,-1.39,7.66,1,-23.2,17.0,10.75,-25.2,27.0,-23.2,17.0,4,0,0,0.92,0.00,0.00,1.07,0
1,590,-33.43,16.03,20.84,7.53,-1.87,7.76,1,-23.2,17.0,10.27,-25.2,27.0,-23.2,17.0,4,0,0,0.00,1.37,0.00,0.34,0
1,591,-32.93,15.91,20.84,8.06,-1.82,8.27,1,-23.2,17.0,9.79,-25.2,27.0,-23.2,17.0,4,0,0,0.26,0.00,0.00,1.39,0
1,592,-32.39,15.81,20.84,8.67,-1.20,8.76,1,-23.2,17.0,9.27,-25.2,27.0,-23.2,17.0,4,0,0,0.68,0.00,0.00,1.24,0
1,593,-31.82,15.76,20.84,9.20,-0.50,9.22,1,-23.2,17.0,8.71,-25.2,27.0,-23.2,17.0,4,0,0,0.72,0.00,0.00,1.22,0
1,594,-31.22,15.72,20.84,9.44,-1.01,9.50,1,-23.2,17.0,8.12,-25.2,27.0,-23.2,17.0,4,0,0,0.00,1.13,0.00,0.85,0
1,595,-30.60,15.65,20.84,9.92,-0.88,9.96,1,-23.2,17.0,7.52,-25.2,27.0,-23.2,17.0,4,0,0,0.45,0.00,0.00,1.34,0
1,596,-29.97,15.61,20.84,9.42,-0.55,9.43,1,-23.2,17.0,6.92,-25.2,27.0,-23.2,17.0,4,0,0,0.63,0.00,1.26,0.00,0
1,597,-29.40,15.58,20.84,8.56,-0.23,8.57,1,-23.2,17.0,6.36,-25.2,27.0,-23.2,17.0,4,0,0,0.74,0.00,1.21,0.00,0
1,598,-28.89,15.58,20.84,7.73,0.15,7.73,1,-23.2,17.0,5.86,-25.2,27.0,-23.2,17.0,4,0,0,0.84,0.00,1.14,0.00,0
1,599,-28.42,15.61,20.84,6.96,0.62,6.99,1,-23.2,17.0,5.40,-25.2,27.0,-23.2,17.0,4,0,0,1.00,0.00,1.00,0.00,0
1,600,-27.99,15.67,20.84,6.64,1.40,6.79,1,-23.2,17.0,4.97,-25.2,27.0,-23.2,17.0,4,0,0,1.40,0.00,0.00,0.18,0
1,601,-27.56,15.79,20.84,6.95,2.19,7.29,1,-23.2,17.0,4.52,-25.2,27.0,-23.2,17.0,4,0,0,0.99,0.00,0.00,1.01,0
1,602,-27.12,15.94,20.84,6.42,2.15,6.77,1,-23.2,17.0,4.06,-25.2,27.0,-23.2,17.0,4,0,0,0.00,0.47,1.33,0.00,0
1,603,-26.71,16.08,20.84,6.77,2.36,7.17,1,-23.2,17.0,3.63,-25.2,27.0,-23.2,17.0,4,0,0,0.57,0.00,0.00,1.29,0
1,604,-26.25,16.23,20.84,7.53,2.10,7.82,1,-23.2,17.0,3.14,-25.2,27.0,-23.2,17.0,4,0,0,0.00,0.35,0.00,1.37,0
1,605,-25.77,16.35,20.84,7.05,1.84,7.29,1,-23.2,17.0,2.65,-25.2,27.0,-23.2,17.0,4,0,0,0.00,0.28,1.39,0.00,0
1,606,-25.32,16.48,20.84,7.29,2.22,7.62,1,-23.2,17.0,2.19,-25.2,27.0,-23.2,17.0,4,0,0,0.77,0.00,0.00,1.18,0
1,607,-24.86,16.62,20.84,6.84,2.02,7.14,1,-23.2,17.0,1.71,-25.2,27.0,-23.2,17.0,4,0,0,0.00,0.79,1.16,0.00,0
1,608,-24.45,16.73,20.84,6.01,1.65,6.24,1,-23.2,17.0,1.28,-25.2,27.0,-23.2,17.0,4,0,0,0.00,0.57,1.29,0.00,0
1,609,-24.10,16.82,20.84,5.18,1.28,5.34,1,-23.2,17.0,0.92,-25.2,27.0,-23.2,17.0,4,0,0,0.00,0.67,1.24,0.00,0
1,610,-23.80,16.89,20.84,4.42,0.78,4.49,1,-23.2,17.0,0.61,-25.2,27.0,-23.2,17.0,4,1,0,0.00,0.92,1.07,0.00,0
1,611,-23.48,16.95,20.84,3.50,0.93,3.62,1,-25.2,27.0,10.20,-13.2,15.0,-25.2,27.0,3,0,0,1.00,0.00,1.00,0.00,0
1,612,-23.29,17.02,20.84,2.76,1.46,3.12,1,-25.2,27.0,10.16,-13.2,15.0,-25.2,27.0,3,0,0,0.97,0.00,1.03,0.00,0
1,613,-23.14,17.13,20.84,1.96,1.89,2.72,1,-25.2,27.0,10.08,-13.2,15.0,-25.2,27.0,3,0,0,0.77,0.00,1.18,0.00,0
1,614,-23.04,17.25,20.84,1.20,1.59,1.99,1,-25.2,27.0,9.99,-13.2,15.0,-25.2,27.0,3,0,0,0.00,0.80,1.17,0.00,0
1,615,-22.99,17.33,20.84,0.39,1.18,1.24,1,-25.2,27.0,9.91,-13.2,15.0,-25.2,27.0,3,0,0,0.00,0.55,1.30,0.00,0
1,616,-23.00,17.41,20.84,-0.50,1.15,1.26,1,-25.2,27.0,9.84,-13.2,15.0,-25.2,27.0,3,0,0,0.23,0.00,1.39,0.00,0
1,617,-23.06,17.47,20.84,-1.36,0.92,1.64,1,-25.2,27.0,9.76,-13.2,15.0,-25.2,27.0,3,0,0,0.00,0.41,1.35,0.00,0
1,618,-23.18,17.53,20.84,-2.25,0.82,2.40,1,-25.2,27.0,9.68,-13.2,15.0,-25.2,27.0,3,0,0,0.02,0.00,1.41,0.00,0
1,619,-23.35,17.59,20.84,-2.92,1.34,3.21,1,-25.2,27.0,9.59,-13.2,15.0,-25.2,27.0,3,0,0,1.04,0.00,0.95,0.00,0
1,620,-23.55,17.71,20.84,-3.30,2.15,3.94,1,-25.2,27.0,9.44,-13.2,15.0,-25.2,27.0,3,0,0,1.26,0.00,0.65,0.00,0
1,621,-23.77,17.88,20.84,-3.50,3.04,4.64,1,-25.2,27.0,9.23,-13.2,15.0,-25.2,27.0,3,0,0,1.33,0.00,0.48,0.00,0
1,622,-24.01,18.10,20.84,-3.81,3.89,5.45,1,-25.2,27.0,8.98,-13.2,15.0,-25.2,27.0,3,0,0,1.24,0.00,0.68,0.00,0
1,623,-24.26,18.38,20.84,-3.93,4.78,6.19,1,-25.2,27.0,8.67,-13.2,15.0,-25.2,27.0,3,0,0,1.38,0.00,0.32,0.00,0
1,624,-24.50,18.72,20.84,-3.50,5.54,6.55,1,-25.2,27.0,8.31,-13.2,15.0,-25.2,27.0,3,0,0,1.32,0.00,0.00,0.52,0
1,625,-24.70,19.10,20.84,-2.83,6.15,6.77,1,-25.2,27.0,7.92,-13.2,15.0,-25.2,27.0,3,0,0,1.22,0.00,0.00,0.72,0
1,626,-24.86,19.52,20.84,-2.34,6.90,7.29,1,-25.2,27.0,7.49,-13.2,15.0,-25.2,27.0,3,0,0,1.38,0.00,0.00,0.30,0
1,627,-25.00,19.99,20.84,-2.16,7.70,8.00,1,-25.2,27.0,7.02,-13.2,15.0,-25.2,27.0,3,0,0,1.41,0.00,0.06,0.00,0
1,628,-25.12,20.50,20.84,-1.61,8.33,8.48,1,-25.2,27.0,6.50,-13.2,15.0,-25.2,27.0,3,0,0,1.24,0.00,0.00,0.69,0
1,629,-25.20,21.06,20.84,-0.85,8.83,8.87,1,-25.2,27.0,5.94,-13.2,15.0,-25.2,27.0,3,0,0,1.17,0.00,0.00,0.79,0
1,630,-25.23,21.64,20.84,-0.42,9.49,9.50,1,-25.2,27.0,5.36,-13.2,27.0,-25.2,27.0,3,0,0,1.39,0.00,0.00,0.28,0
1,631,-25.25,22.27,20.84,-0.06,10.18,10.18,1,-25.2,27.0,4.73,-13.2,27.0,-25.2,27.0,3,0,0,1.36,0.00,0.00,0.39,0
1,632,-25.23,22.92,20.84,0.53,9.87,9.89,1,-25.2,27.0,4.08,-13.2,27.0,-25.2,27.0,3,0,0,0.00,0.50,0.00,1.32,0
1,633,-25.17,23.54,20.84,1.35,9.53,9.62,1,-25.2,27.0,3.46,-13.2,27.0,-25.2,27.0,3,0,0,0.29,0.00,0.00,1.38,0
1,634,-25.08,24.13,20.84,1.24,8.88,8.96,1,-25.2,27.0,2.87,-13.2,27.0,-25.2,27.0,3,0,0,0.00,1.09,0.91,0.00,0
1,635,-25.02,24.67,20.84,0.71,8.13,8.16,1,-25.2,27.0,2.34,-13.2,27.0,-25.2,27.0,3,0,0,0.00,0.88,1.06,0.00,0
1,636,-25.00,25.17,20.84,0.08,7.48,7.48,1,-25.2,27.0,1.84,-13.2,27.0,-25.2,27.0,3,0,0,0.00,0.58,1.14,0.00,0
1,637,-25.02,25.62,20.84,-0.60,6.87,6.90,1,-25.2,27.0,1.39,-13.2,27.0,-25.2,27.0,3,0,0,0.00,0.58,1.25,0.00,0
1,638,-25.07,26.07,20.84,-1.00,7.30,7.37,1,-25.2,27.0,0.94,-13.2,27.0,-25.2,27.0,3,0,0,1.34,0.00,0.40,0.00,0
1,639,-25.16,26.55,20.84,-1.74,7.34,7.55,1,-25.2,27.0,0.46,-13.2,27.0,-25.2,27.0,3,1,0,0.25,0.00,1.26,0.00,0
1,640,-25.32,27.11,20.84,-1.77,6.70,6.93,1,-13.2,27.0,12.12,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.90,0.00,0.90,0
1,641,-25.41,27.51,20.84,-1.17,6.02,6.13,1,-13.2,27.0,12.22,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.86,0.00,1.12,0
1,642,-25.46,27.87,20.84,-0.60,5.31,5.34,1,-13.2,27.0,12.29,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.95,0.00,0.98,0
1,643,-25.48,28.19,20.84,-0.04,4.59,4.59,1,-13.2,27.0,12.34,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.97,0.00,1.00,0
1,644,-25.46,28.46,20.84,0.55,3.90,3.94,1,-13.2,27.0,12.35,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.91,0.00,1.08,0
1,645,-25.40,28.68,20.84,1.13,3.19,3.39,1,-13.2,27.0,12.32,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.95,0.00,1.03,0
1,646,-25.31,28.86,20.84,1.70,2.49,3.02,1,-13.2,27.0,12.25,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.96,0.00,1.04,0
1,647,-25.18,28.99,20.84,2.32,1.81,2.94,1,-13.2,27.0,12.15,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.87,0.00,1.11,0
1,648,-25.01,29.09,20.84,2.91,1.12,3.12,1,-13.2,27.0,11.99,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.93,0.00,1.06,0
1,649,-24.80,29.13,20.84,3.50,0.43,3.53,1,-13.2,27.0,11.80,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.92,0.00,1.07,0
1,650,-24.56,29.14,20.84,4.12,-0.24,4.12,1,-13.2,27.0,11.56,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.89,0.00,1.10,0
1,651,-24.27,29.10,20.84,4.74,-0.90,4.83,1,-13.2,27.0,11.27,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.87,0.00,1.11,0
1,652,-23.94,29.02,20.84,5.43,-1.50,5.63,1,-13.2,27.0,10.93,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.76,0.00,1.19,0
1,653,-23.57,28.90,20.84,6.18,-1.97,6.49,1,-13.2,27.0,10.54,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.62,0.00,1.27,0
1,654,-23.15,28.76,20.84,6.94,-2.32,7.32,1,-13.2,27.0,10.10,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.51,0.00,1.31,0
1,655,-22.67,28.60,20.84,7.67,-2.60,8.10,1,-13.2,27.0,9.61,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.47,0.00,1.33,0
1,656,-22.16,28.43,20.84,8.41,-2.67,8.82,1,-13.2,27.0,9.07,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.20,0.00,1.40,0
1,657,-21.59,28.27,20.84,9.12,-2.54,9.47,1,-13.2,27.0,8.49,-13.2,15.0,-13.2,27.0,2,0,0,0.01,0.00,0.00,1.41,0
1,658,-20.99,28.11,20.84,9.79,-2.44,10.09,1,-13.2,27.0,7.86,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.10,0.00,1.41,0
1,659,-20.34,27.95,20.84,10.32,-2.72,10.67,1,-13.2,27.0,7.20,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.62,0.00,1.27,0
1,660,-19.66,27.78,20.84,10.79,-2.28,11.03,1,-13.2,27.0,6.51,-13.2,15.0,-13.2,27.0,2,0,0,0.61,0.00,0.00,1.27,0
1,661,-18.96,27.66,20.84,11.01,-1.43,11.10,1,-13.2,27.0,5.80,-13.2,15.0,-13.2,27.0,2,0,0,1.04,0.00,0.00,0.95,0
1,662,-18.25,27.58,20.84,11.37,-1.55,11.47,1,-13.2,27.0,5.08,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.60,0.00,1.28,0
1,663,-17.53,27.48,20.84,10.83,-1.44,10.92,1,-13.2,27.0,4.36,-13.2,15.0,-13.2,27.0,2,0,0,0.60,0.00,1.28,0.00,0
1,664,-16.87,27.39,20.84,9.96,-1.15,10.03,1,-13.2,27.0,3.69,-13.2,15.0,-13.2,27.0,2,0,0,0.58,0.00,1.29,0.00,0
1,665,-16.26,27.33,20.84,9.07,-0.98,9.12,1,-13.2,27.0,3.08,-13.2,15.0,-13.2,27.0,2,0,0,0.23,0.00,1.39,0.00,0
1,666,-15.71,27.27,20.84,8.18,-0.79,8.22,1,-13.2,27.0,2.53,-13.2,15.0,-13.2,27.0,2,0,0,0.40,0.00,1.36,0.00,0
1,667,-15.22,27.23,20.84,7.39,-0.36,7.40,1,-13.2,27.0,2.03,-13.2,15.0,-13.2,27.0,2,0,0,1.00,0.00,1.00,0.00,0
1,668,-14.77,27.23,20.84,6.63,0.15,6.64,1,-13.2,27.0,1.59,-13.2,15.0,-13.2,27.0,2,0,0,1.00,0.00,1.00,0.00,0
1,669,-14.38,27.24,20.84,5.85,-0.06,5.85,1,-13.2,27.0,1.20,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.87,1.11,0.00,0
1,670,-14.03,27.22,20.84,5.04,-0.49,5.07,1,-13.2,27.0,0.86,-13.2,15.0,-13.2,27.0,2,0,0,0.00,0.80,1.16,0.00,0
1,671,-13.73,27.16,20.84,4.53,-1.19,4.68,1,-13.2,27.0,0.55,-13.2,15.0,-13.2,27.0,2,2,0,0.00,1.37,0.34,0.00,0
1,672,-13.40,27.03,20.84,3.76,-1.99,4.25,1,-13.2,15.0,12.03,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.01,0.99,0.00,0
1,673,-13.18,26.88,20.84,2.98,-2.46,3.86,1,-13.2,15.0,11.88,0.0,0.0,-13.2,15.0,1,0,0,0.00,0.92,1.07,0.00,0
1,674,-13.02,26.71,20.84,2.31,-3.07,3.84,1,-13.2,15.0,11.71,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.15,0.73,0.00,0
1,675,-12.89,26.48,20.84,1.77,-3.80,4.20,1,-13.2,15.0,11.49,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.28,0.55,0.00,0
1,676,-12.80,26.21,20.84,1.25,-4.54,4.71,1,-13.2,15.0,11.22,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.28,0.61,0.00,0
1,677,-12.73,25.90,20.84,0.77,-5.32,5.38,1,-13.2,15.0,10.91,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.23,0.44,0.00,0
1,678,-12.70,25.53,20.84,0.34,-6.08,6.09,1,-13.2,15.0,10.54,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.22,0.44,0.00,0
1,679,-12.69,25.11,20.84,0.09,-6.87,6.87,1,-13.2,15.0,10.12,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.33,0.19,0.00,0
1,680,-12.69,24.64,20.84,-0.24,-7.63,7.64,1,-13.2,15.0,9.66,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.28,0.42,0.00,0
1,681,-12.72,24.13,20.84,-0.58,-8.30,8.32,1,-13.2,15.0,9.14,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.26,0.39,0.00,0
1,682,-12.75,23.58,20.84,-0.17,-8.79,8.79,1,-13.2,15.0,8.59,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.11,0.00,0.69,0
1,683,-12.75,23.00,20.84,0.22,-9.33,9.33,1,-13.2,15.0,8.01,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.25,0.00,0.34,0
1,684,-12.74,22.38,20.84,-0.10,-9.85,9.85,1,-13.2,15.0,7.40,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.27,0.59,0.00,0
1,685,-12.75,21.73,20.84,-0.15,-10.40,10.40,1,-13.2,15.0,6.75,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.29,0.00,0.11,0
1,686,-12.77,21.05,20.84,-0.66,-10.72,10.74,1,-13.2,15.0,6.07,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.00,0.79,0.00,0
1,687,-12.83,20.36,20.84,-1.01,-11.12,11.16,1,-13.2,15.0,5.37,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.24,0.33,0.00,0
1,688,-12.92,19.64,20.84,-1.75,-11.13,11.27,1,-13.2,15.0,4.65,0.0,0.0,-13.2,15.0,1,0,0,0.00,0.62,1.21,0.00,0
1,689,-13.03,18.94,20.84,-1.38,-10.77,10.86,1,-13.2,15.0,3.94,0.0,0.0,-13.2,15.0,1,0,0,0.03,0.00,0.00,1.28,0
1,690,-13.09,18.25,20.84,-0.89,-11.04,11.08,1,-13.2,15.0,3.25,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.33,0.00,0.35,0
1,691,-13.14,17.55,20.84,-0.53,-10.54,10.56,1,-13.2,15.0,2.55,0.0,0.0,-13.2,15.0,1,0,0,1.19,0.00,0.00,0.76,0
1,692,-13.15,16.90,20.84,0.14,-9.99,9.99,1,-13.2,15.0,1.90,0.0,0.0,-13.2,15.0,1,0,0,0.10,0.00,0.00,1.32,0
1,693,-13.12,16.26,20.84,0.83,-10.14,10.18,1,-13.2,15.0,1.26,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.09,0.00,0.76,0
1,694,-13.07,15.62,20.84,0.52,-9.72,9.74,1,-13.2,15.0,0.63,0.0,0.0,-13.2,15.0,1,1,0,0.66,0.00,1.25,0.00,0
1,695,-13.06,14.88,20.84,-0.14,-8.81,8.81,1,-27.2,13.0,14.27,-25.2,3.0,-27.2,13.0,4,0,0,0.97,0.00,0.95,0.00,0
1,696,-13.08,14.34,20.84,-0.62,-8.03,8.05,1,-27.2,13.0,14.18,-25.2,3.0,-27.2,13.0,4,0,0,0.89,0.00,0.92,0.00,0
1,697,-13.14,13.85,20.84,-1.16,-7.30,7.39,1,-27.2,13.0,14.09,-25.2,3.0,-27.2,13.0,4,0,0,0.73,0.00,1.07,0.00,0
1,698,-13.23,13.41,20.84,-1.60,-6.51,6.71,1,-27.2,13.0,13.97,-25.2,3.0,-27.2,13.0,4,0,0,1.10,0.00,0.89,0.00,0
1,699,-13.34,13.03,20.84,-1.59,-5.63,5.85,1,-27.2,13.0,13.86,-25.2,3.0,-27.2,13.0,4,0,0,1.37,0.00,0.00,0.20,0
1,700,-13.44,12.70,20.84,-1.54,-4.73,4.97,1,-27.2,13.0,13.77,-25.2,3.0,-27.2,13.0,4,0,0,1.35,0.00,0.09,0.00,0
1,701,-13.53,12.43,20.84,-1.46,-3.82,4.09,1,-27.2,13.0,13.68,-25.2,3.0,-27.2,13.0,4,0,0,1.38,0.00,0.00,0.09,0
1,702,-13.62,12.22,20.84,-1.15,-2.97,3.19,1,-27.2,13.0,13.61,-25.2,3.0,-27.2,13.0,4,0,0,1.28,0.00,0.00,0.59,0
1,703,-13.68,12.06,20.84,-0.92,-2.09,2.29,1,-27.2,13.0,13.55,-25.2,3.0,-27.2,13.0,4,0,0,1.39,0.00,0.00,0.23,0
1,704,-13.75,11.95,20.84,-1.22,-1.28,1.77,1,-27.2,13.0,13.50,-25.2,3.0,-27.2,13.0,4,0,0,1.15,0.00,0.80,0.00,0
1,705,-13.83,11.90,20.84,-1.24,-0.41,1.30,1,-27.2,13.0,13.42,-25.2,3.0,-27.2,13.0,4,0,0,1.41,0.00,0.00,0.12,0
1,706,-13.91,11.91,20.84,-1.24,0.50,1.34,1,-27.2,13.0,13.34,-25.2,3.0,-27.2,13.0,4,0,0,1.40,0.00,0.17,0.00,0
1,707,-13.99,11.97,20.84,-1.45,1.38,2.01,1,-27.2,13.0,13.25,-25.2,3.0,-27.2,13.0,4,0,0,1.33,0.00,0.47,0.00,0
1,708,-14.10,12.09,20.84,-1.77,2.24,2.85,1,-27.2,13.0,13.14,-25.2,3.0,-27.2,13.0,4,0,0,1.28,0.00,0.58,0.00,0
1,709,-14.23,12.26,20.84,-2.27,2.99,3.76,1,-27.2,13.0,12.99,-25.2,3.0,-27.2,13.0,4,0,0,1.12,0.00,0.85,0.00,0
1,710,-14.38,12.48,20.84,-2.46,3.85,4.57,1,-27.2,13.0,12.83,-25.2,3.0,-27.2,13.0,4,0,0,1.38,0.00,0.25,0.00,0
1,711,-14.53,12.76,20.84,-2.21,4.71,5.20,1,-27.2,13.0,12.67,-25.2,3.0,-27.2,13.0,4,0,0,1.38,0.00,0.00,0.29,0
1,712,-14.68,13.09,20.84,-2.51,5.47,6.02,1,-27.2,13.0,12.52,-25.2,3.0,-27.2,13.0,4,0,0,1.14,0.00,0.72,0.00,0
1,713,-14.85,13.47,20.84,-2.81,6.28,6.87,1,-27.2,13.0,12.36,-25.2,3.0,-27.2,13.0,4,0,0,1.32,0.00,0.43,0.00,0
1,714,-15.04,13.90,20.84,-3.09,7.04,7.68,1,-27.2,13.0,12.19,-25.2,3.0,-27.2,13.0,4,0,0,1.30,0.00,0.54,0.00,0
1,715,-15.26,14.35,20.84,-3.59,6.68,7.58,1,-27.2,13.0,12.02,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.73,1.21,0.00,0
1,716,-15.51,14.77,20.84,-4.38,6.63,7.95,1,-27.2,13.0,11.82,-25.2,3.0,-27.2,13.0,4,0,0,0.64,0.00,1.24,0.00,0
1,717,-15.81,15.17,20.84,-4.74,6.00,7.65,1,-27.2,13.0,11.60,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.10,0.64,0.00,0
1,718,-16.12,15.53,20.84,-5.02,5.14,7.18,1,-27.2,13.0,11.36,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.08,0.90,0.00,0
1,719,-16.45,15.83,20.84,-5.31,4.27,6.82,1,-27.2,13.0,11.11,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.13,0.84,0.00,0
1,720,-16.80,16.07,20.84,-5.64,3.42,6.60,1,-27.2,13.0,10.84,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.95,0.86,0.00,0
1,721,-17.17,16.26,20.84,-5.64,2.54,6.18,1,-27.2,13.0,10.55,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.32,0.20,0.00,0
1,722,-17.52,16.39,20.84,-5.28,1.71,5.55,1,-27.2,13.0,10.26,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.35,0.00,0.43,0
1,723,-17.84,16.47,20.84,-4.92,0.87,5.00,1,-27.2,13.0,9.98,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.40,0.00,0.21,0
1,724,-18.16,16.49,20.84,-4.96,-0.01,4.96,1,-27.2,13.0,9.69,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.29,0.58,0.00,0
1,725,-18.48,16.46,20.84,-5.28,-0.86,5.35,1,-27.2,13.0,9.38,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.12,0.86,0.00,0
1,726,-18.84,16.38,20.84,-5.67,-1.68,5.91,1,-27.2,13.0,9.02,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.11,0.88,0.00,0
1,727,-19.21,16.24,20.84,-5.88,-2.56,6.41,1,-27.2,13.0,8.62,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.28,0.60,0.00,0
1,728,-19.57,16.05,20.84,-5.35,-3.17,6.22,1,-27.2,13.0,8.22,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.10,0.00,0.89,0
1,729,-19.91,15.82,20.84,-5.56,-3.83,6.75,1,-27.2,13.0,7.82,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.03,0.97,0.00,0
1,730,-20.28,15.58,20.84,-6.02,-3.40,6.91,1,-27.2,13.0,7.38,-25.2,3.0,-27.2,13.0,4,0,0,0.93,0.00,1.06,0.00,0
1,731,-20.68,15.40,20.84,-6.31,-2.54,6.80,1,-27.2,13.0,6.95,-25.2,3.0,-27.2,13.0,4,0,0,1.15,0.00,0.82,0.00,0
1,732,-21.10,15.26,20.84,-6.74,-1.75,6.97,1,-27.2,13.0,6.51,-25.2,3.0,-27.2,13.0,4,0,0,0.86,0.00,1.12,0.00,0
1,733,-21.55,15.15,20.84,-7.27,-2.08,7.56,1,-27.2,13.0,6.04,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.90,1.09,0.00,0
1,734,-22.01,15.02,20.84,-6.99,-1.70,7.19,1,-27.2,13.0,5.57,-25.2,3.0,-27.2,13.0,4,0,0,1.30,0.00,0.00,0.56,0
1,735,-22.46,14.91,20.84,-7.37,-1.86,7.60,1,-27.2,13.0,5.11,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.60,1.21,0.00,0
1,736,-22.93,14.78,20.84,-6.89,-2.21,7.24,1,-27.2,13.0,4.63,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.75,0.00,1.14,0
1,737,-23.34,14.65,20.84,-6.10,-1.93,6.40,1,-27.2,13.0,4.20,-25.2,3.0,-27.2,13.0,4,0,0,0.85,0.00,0.00,1.13,0
1,738,-23.73,14.55,20.84,-6.17,-1.17,6.28,1,-27.2,13.0,3.80,-25.2,3.0,-27.2,13.0,4,0,0,1.08,0.00,0.92,0.00,0
1,739,-24.14,14.49,20.84,-6.90,-0.90,6.96,1,-27.2,13.0,3.40,-25.2,3.0,-27.2,13.0,4,0,0,0.02,0.00,1.40,0.00,0
1,740,-24.60,14.44,20.81,-7.29,-0.63,7.32,1,-27.2,13.0,2.97,-25.2,3.0,-27.2,13.0,4,0,0,1.14,0.00,0.83,0.00,0
1,741,-25.07,14.40,20.70,-7.08,-0.70,7.11,0,-27.2,13.0,2.55,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.70,0.00,1.23,0
1,742,-25.52,14.38,20.54,-7.29,1.35,7.42,0,-27.2,13.0,2.18,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.00,0.00,1.00,0
1,743,-25.83,14.44,20.66,-2.12,0.20,2.13,0,-27.2,13.0,1.98,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.02,0.00,0.98,0
1,744,-25.97,14.44,20.99,-2.24,-0.14,2.25,0,-27.2,13.0,1.89,-37.2,15.0,-27.2,13.0,4,0,0,0.00,1.13,0.85,0.00,0
1,745,-26.12,14.42,21.24,-2.52,-0.48,2.57,0,-27.2,13.0,1.78,-37.2,15.0,-27.2,13.0,4,0,0,0.00,1.08,0.91,0.00,0
1,746,-26.29,14.37,21.41,-2.68,-0.87,2.82,0,-27.2,13.0,1.65,-37.2,15.0,-27.2,13.0,4,0,0,0.00,1.32,0.40,0.00,0
1,747,-26.46,14.31,21.50,-2.43,-1.12,2.68,0,-27.2,13.0,1.50,-37.2,15.0,-27.2,13.0,4,0,0,0.00,0.66,0.00,1.25,0
1,748,-26.60,14.23,21.50,-2.08,-1.34,2.47,0,-27.2,13.0,1.37,-37.2,15.0,-27.2,13.0,4,0,0,0.00,0.79,0.00,1.17,0
