wall,step,seg,time_left_s,x,y,z,vx,vy,vz,on_floor,fwd,back,left,right,jump,brake,oob,reward,done,outcome,goal_d
854.3,184833,317,221.01,-52.13,1.08,0.56,3.77,-3.73,0.00,1,0.00,0.86,0.00,0.17,0,0,0,0.98,0,,35.0
854.3,184834,317,220.95,-51.88,0.82,0.56,3.98,-4.21,0.00,1,0.00,0.66,0.00,0.62,0,0,0,0.39,0,,34.6
854.4,184835,317,220.88,-51.61,0.54,0.56,4.33,-4.54,0.00,1,0.00,0.61,0.00,0.70,0,0,0,-0.02,0,,34.6
854.4,184836,317,220.82,-51.33,0.25,0.56,4.72,-4.81,0.00,1,0.00,0.54,0.00,0.77,0,0,0,-0.02,0,,34.6
854.4,184837,317,220.75,-51.00,-0.08,0.56,5.17,-4.94,0.00,1,0.00,0.23,0.00,0.87,0,0,0,1.39,0,,33.2
854.4,184838,317,220.69,-50.66,-0.39,0.56,5.51,-5.10,0.00,1,0.00,0.66,0.00,0.65,0,0,0,-0.02,0,,33.2
854.5,184839,317,220.63,-50.30,-0.71,0.56,5.91,-4.88,0.00,1,0.17,0.00,0.00,0.90,0,0,0,-0.02,0,,33.2
854.5,184840,317,220.56,-49.90,-1.01,0.56,6.35,-4.34,0.00,1,0.41,0.00,0.00,0.83,0,0,0,1.39,0,,31.8
854.5,184841,317,220.50,-49.49,-1.29,0.56,6.50,-4.47,0.00,1,0.00,0.74,0.00,0.52,0,0,0,-0.02,0,,31.8
854.5,184842,317,220.44,-49.09,-1.57,0.56,6.21,-4.50,0.00,1,0.57,0.00,0.82,0.00,0,1,0,0.39,0,,31.4
854.5,184843,317,220.37,-48.70,-1.86,0.56,5.79,-4.48,0.00,1,0.00,0.82,0.00,0.41,0,0,0,-0.02,0,,31.4
854.6,184844,317,220.31,-48.33,-2.16,0.56,5.79,-5.03,0.00,1,0.00,0.91,0.00,0.26,0,0,0,0.98,0,,30.4
854.6,184845,317,220.24,-47.96,-2.49,0.56,5.98,-5.35,0.00,1,0.00,0.14,0.00,0.92,0,0,0,0.39,0,,30.0
854.6,184846,317,220.18,-47.56,-2.85,0.56,6.28,-5.57,0.00,1,0.00,0.66,0.00,0.67,0,0,0,-0.02,0,,30.0
854.6,184847,317,220.12,-47.15,-3.21,0.56,6.58,-5.73,0.00,1,0.00,0.15,0.00,0.92,0,0,0,0.98,0,,29.0
854.6,184848,317,220.05,-46.73,-3.57,0.56,6.88,-5.85,0.00,1,0.00,0.64,0.00,0.66,0,0,0,0.39,0,,28.6
854.7,184849,317,219.99,-46.27,-3.97,0.56,6.93,-6.30,0.00,1,0.00,0.93,0.00,0.19,0,0,0,0.98,0,,27.6
854.7,184850,317,219.92,-45.83,-4.38,0.56,7.08,-6.19,0.00,1,0.44,0.00,0.00,0.83,0,0,0,0.39,0,,27.1
854.7,184851,317,219.86,-45.38,-4.75,0.56,6.88,-5.81,0.00,1,0.00,0.45,0.81,0.00,0,0,0,-0.02,0,,27.1
854.7,184852,317,219.79,-44.95,-5.14,0.56,6.43,-6.01,0.00,1,0.00,0.73,0.00,0.56,0,0,0,1.39,0,,25.7
854.8,184853,317,219.73,-44.54,-5.52,0.56,6.69,-6.18,0.00,1,0.00,0.13,0.00,0.93,0,0,0,-0.02,0,,25.7
854.8,184854,317,219.67,-44.11,-5.91,0.56,6.92,-6.34,0.00,1,0.00,0.77,0.00,0.49,0,0,0,1.39,0,,24.3
854.8,184855,317,219.60,-43.66,-6.34,0.56,6.60,-6.27,0.00,1,0.68,0.00,0.74,0.00,0,1,0,-0.02,0,,24.3
854.8,184856,317,219.54,-43.26,-6.72,0.56,6.25,-6.17,0.00,1,0.00,0.82,0.00,0.27,0,0,0,-0.02,0,,24.3
854.8,184857,317,219.48,-42.87,-7.12,0.56,5.86,-6.41,0.00,1,0.00,0.08,0.93,0.00,0,0,0,1.39,0,,22.9
854.9,184858,317,219.41,-42.51,-7.55,0.56,5.17,-6.64,0.00,1,0.00,0.88,0.03,0.00,0,0,0,-0.02,0,,22.9
854.9,184859,317,219.35,-42.20,-7.98,0.56,4.54,-6.88,0.00,1,0.00,0.43,0.79,0.00,0,0,0,0.98,0,,21.9
854.9,184860,317,219.28,-41.94,-8.42,0.56,3.74,-7.05,0.00,1,0.00,0.85,0.38,0.00,0,0,0,0.39,0,,21.5
854.9,184861,317,219.22,-41.71,-8.89,0.56,3.67,-7.26,0.00,1,0.00,0.04,0.00,0.89,0,0,0,0.98,0,,20.5
854.9,184862,317,219.16,-41.47,-9.34,0.56,3.77,-6.89,0.00,1,0.89,0.00,0.45,0.00,0,1,0,-0.02,0,,20.5
855.0,184863,317,219.09,-41.25,-9.76,0.56,3.13,-6.45,0.00,1,0.00,0.05,0.92,0.00,0,0,0,-0.02,0,,20.5
855.0,184864,317,219.03,-41.07,-10.17,0.56,2.55,-5.87,0.00,1,0.90,0.00,0.44,0.00,0,1,0,1.39,0,,19.1
855.0,184865,317,218.96,-40.91,-10.52,0.56,2.59,-5.56,0.00,1,0.00,0.62,0.00,0.70,0,0,0,-0.02,0,,19.1
855.0,184866,317,218.90,-40.74,-10.88,0.56,2.86,-5.92,0.00,1,0.00,0.91,0.00,0.13,0,0,0,0.98,0,,18.1
855.0,184867,317,218.83,-40.54,-11.28,0.56,3.16,-6.21,0.00,1,0.00,0.11,0.00,0.92,0,0,0,-0.02,0,,18.1
855.1,184868,317,218.77,-40.33,-11.67,0.56,3.28,-5.84,0.00,1,0.89,0.00,0.45,0.00,0,1,0,-0.02,0,,18.1
855.1,184869,317,218.71,-40.13,-12.02,0.56,3.22,-5.47,0.00,1,0.00,0.56,0.00,0.72,0,0,0,0.98,0,,17.1
855.1,184870,317,218.64,-39.90,-12.38,0.56,3.66,-5.19,0.00,1,0.61,0.00,0.00,0.69,0,0,0,0.39,0,,16.7
855.1,184871,317,218.58,-39.66,-12.68,0.56,4.14,-4.54,0.00,1,0.34,0.00,0.00,0.86,0,0,0,-0.02,0,,16.7
855.2,184872,317,218.52,-39.39,-12.97,0.56,4.28,-4.76,0.00,1,0.00,0.87,0.00,0.22,0,0,0,0.98,0,,15.7
855.2,184873,317,218.45,-39.11,-13.30,0.56,4.28,-5.34,0.00,1,0.00,0.89,0.00,0.25,0,0,0,0.39,0,,15.2
855.2,184874,317,218.39,-38.84,-13.65,0.56,4.28,-5.84,0.00,1,0.00,0.84,0.00,0.30,0,0,0,-0.02,0,,15.2
855.2,184875,317,218.32,-38.56,-14.04,0.56,4.45,-6.16,0.00,1,0.00,0.56,0.00,0.73,0,0,0,0.98,0,,14.2
855.2,184876,317,218.26,-38.27,-14.44,0.56,4.34,-5.95,0.00,1,0.57,0.00,0.73,0.00,0,0,0,-0.02,0,,14.2
855.3,184877,317,218.19,-38.02,-14.80,0.56,3.57,-5.63,0.00,1,0.00,0.05,0.91,0.00,0,0,0,0.39,0,,13.8
855.3,184878,317,218.13,-37.82,-15.16,0.56,3.05,-5.83,0.00,1,0.00,0.86,0.00,0.24,0,0,0,0.98,0,,12.8
855.3,184879,317,218.07,-37.61,-15.56,0.56,3.35,-6.09,0.00,1,0.00,0.15,0.00,0.88,0,0,0,-0.02,0,,12.8
855.3,184880,317,218.00,-37.38,-15.94,0.56,3.53,-6.33,0.00,1,0.00,0.93,0.04,0.00,0,0,0,0.98,0,,11.8
855.3,184881,317,217.94,-37.17,-16.36,0.56,3.54,-6.70,0.00,1,0.00,0.67,0.00,0.65,0,0,0,-0.02,0,,11.8
855.4,184882,317,217.87,-36.92,-16.81,0.56,3.99,-6.83,0.00,1,0.00,0.34,0.00,0.83,0,0,0,0.39,0,,11.4
855.4,184883,317,217.81,-36.66,-17.24,0.56,4.11,-7.04,0.00,1,0.00,0.93,0.06,0.00,0,0,0,0.98,0,,10.4
855.4,184884,317,217.75,-36.41,-17.70,0.56,3.62,-7.45,0.00,1,0.00,0.83,0.45,0.00,0,0,0,-0.02,0,,10.4
855.4,184885,317,217.68,-36.20,-18.20,0.56,2.83,-7.73,0.00,1,0.00,0.71,0.56,0.00,0,0,0,0.98,0,,9.4
855.5,184886,317,217.62,-36.04,-18.69,0.56,2.61,-7.89,0.00,1,0.00,0.62,0.00,0.61,0,0,0,0.39,0,,9.0
855.5,184887,317,217.56,-35.87,-19.19,0.56,2.50,-7.72,0.00,1,0.26,0.00,0.90,0.00,0,0,0,0.98,0,,8.0
855.5,184888,317,217.49,-35.73,-19.68,0.56,1.98,-7.01,0.00,1,0.89,0.00,0.19,0.00,0,0,0,-0.02,0,,8.0
855.5,184889,317,217.43,-35.61,-20.10,0.56,1.51,-6.67,0.00,1,0.00,0.66,0.68,0.00,0,0,0,0.98,0,,7.0
855.5,184890,317,217.36,-35.54,-20.53,0.56,1.14,-6.99,0.00,1,0.00,0.92,0.00,0.20,0,0,0,-0.02,0,,7.0
855.6,184891,317,217.30,-35.45,-21.00,0.56,1.70,-7.14,0.00,1,0.00,0.21,0.00,0.90,0,0,0,0.98,0,,6.0
855.6,184892,317,217.24,-35.33,-21.43,0.56,1.90,-6.50,0.00,1,0.90,0.00,0.00,0.13,0,0,0,-0.02,0,,6.0
855.6,184893,317,217.17,-35.21,-21.82,0.56,1.90,-6.20,0.00,1,0.00,0.89,0.00,0.16,0,0,0,-0.02,0,,6.0
855.6,184894,317,217.11,-35.08,-22.25,0.56,1.99,-6.65,0.00,1,0.00,0.81,0.00,0.35,0,0,0,0.57,0,,5.4
855.6,184895,317,217.04,-34.94,-22.66,0.56,2.46,-6.27,0.00,1,0.31,0.00,0.00,0.87,0,0,0,-0.02,0,,5.4
855.7,184896,317,216.98,-34.78,-23.03,0.56,2.37,-5.49,0.00,1,0.85,0.00,0.35,0.00,0,0,0,0.98,0,,4.4
855.7,184897,317,216.91,-34.64,-23.37,0.56,2.34,-5.21,0.00,1,0.00,0.71,0.00,0.60,0,0,0,-0.02,0,,4.4
855.7,184898,317,216.85,-34.48,-23.72,0.56,2.60,-5.66,0.00,1,0.00,0.88,0.00,0.32,0,0,0,-0.02,0,,4.4
855.7,184899,317,216.79,-34.31,-24.09,0.56,2.45,-6.15,0.00,1,0.00,0.83,0.34,0.00,0,0,0,0.98,0,,3.4
855.8,184900,317,216.72,-34.17,-24.51,0.56,2.06,-6.60,0.00,1,0.00,0.87,0.19,0.00,0,0,0,-0.02,0,,3.4
855.8,184901,317,216.66,-34.04,-24.94,0.56,1.96,-7.00,0.00,1,0.00,0.87,0.00,0.26,0,0,0,0.57,0,,2.8
855.8,184902,317,216.60,-33.92,-25.39,0.56,1.68,-7.03,0.00,1,0.12,0.00,0.83,0.00,0,0,0,-0.02,0,,2.8
855.8,184903,317,216.53,-33.82,-25.84,0.56,1.89,-6.89,0.00,1,0.00,0.30,0.00,0.85,0,0,0,-0.02,0,,2.8
855.8,184904,317,216.47,-33.68,-26.28,0.56,1.91,-7.05,0.00,1,0.00,0.77,0.55,0.00,0,0,0,0.39,0,,2.4
855.9,184905,317,216.40,-33.59,-26.73,0.56,1.16,-7.23,0.00,1,0.00,0.04,0.91,0.00,0,0,0,-0.02,0,,2.4
855.9,184906,317,216.34,-33.54,-27.21,0.56,0.31,-6.97,0.00,1,0.25,0.00,0.88,0.00,0,0,0,0.39,0,,2.0
855.9,184907,317,216.28,-33.54,-27.63,0.56,-0.32,-6.35,0.00,1,0.57,0.00,0.74,0.00,0,0,0,-0.02,0,,2.0
855.9,184908,317,216.21,-33.58,-28.00,0.56,-0.86,-5.63,0.00,1,0.56,0.00,0.71,0.00,0,0,0,-0.43,0,,2.4
855.9,184909,317,216.15,-33.63,-28.36,0.56,-0.45,-5.40,0.00,1,0.00,0.35,0.00,0.86,0,0,0,-0.02,0,,2.4
856.0,184910,317,216.08,-33.65,-28.70,0.56,-0.43,-5.41,0.00,1,0.00,0.19,0.83,0.00,0,0,0,-0.02,0,,2.4
856.0,184911,317,216.02,-33.70,-29.04,0.56,-0.92,-5.02,0.00,1,0.90,0.00,0.15,0.00,0,0,0,-0.43,0,,2.8
856.0,184912,317,215.95,-33.77,-29.34,0.56,-1.27,-4.21,0.00,1,0.45,0.00,0.76,0.00,0,0,0,-0.02,0,,2.8
856.0,184913,317,215.89,-33.86,-29.58,0.56,-1.49,-3.48,0.00,1,0.96,0.00,0.00,0.29,0,1,0,-0.02,0,,2.8
856.1,184914,317,215.83,-33.95,-29.77,0.56,-1.58,-2.61,0.00,1,0.86,0.00,0.35,0.00,0,0,0,-0.02,0,,2.8
856.1,184915,317,215.76,-34.07,-29.91,0.56,-1.91,-1.78,0.00,1,0.68,0.00,0.53,0.00,0,0,0,-1.02,0,,3.8
856.1,184916,317,215.70,-34.20,-30.00,0.56,-2.45,-1.29,0.00,1,0.23,0.00,0.83,0.00,0,0,0,0.39,0,,3.4
856.1,184917,317,215.64,-34.36,-30.07,0.56,-2.34,-0.65,0.00,1,0.86,0.00,0.00,0.31,0,0,0,-0.02,0,,3.4
856.1,184918,317,215.57,-34.51,-30.09,0.56,-2.36,0.02,0.00,1,0.55,0.00,0.69,0.00,0,0,0,-0.02,0,,3.4
856.2,184919,317,215.51,-34.66,-30.06,0.56,-2.33,0.71,0.00,1,0.91,0.00,0.00,0.21,0,0,0,-0.02,0,,3.4
856.2,184920,317,215.44,-34.80,-30.00,0.56,-2.41,1.27,0.00,1,0.38,0.00,0.78,0.00,0,0,0,-0.02,0,,3.4
856.2,184921,317,215.38,-34.96,-29.90,0.56,-2.13,1.76,0.00,1,0.72,0.00,0.00,0.59,0,0,0,-0.02,0,,3.4
856.2,184922,317,215.31,-35.08,-29.77,0.56,-1.65,2.31,0.00,1,0.81,0.00,0.00,0.22,0,0,0,0.98,0,,2.4
856.2,184923,317,215.25,-35.18,-29.61,0.56,-1.75,2.78,0.00,1,0.57,0.00,0.70,0.00,0,0,0,0.39,0,,2.0
856.3,184924,317,215.19,-35.31,-29.41,0.56,-2.22,3.25,0.00,1,0.87,0.00,0.38,0.00,0,0,0,-0.02,0,,2.0
856.3,184925,317,215.12,-35.46,-29.19,0.56,-2.51,3.74,0.00,1,0.75,0.00,0.50,0.00,0,0,0,-0.02,0,,2.0
856.3,184926,317,215.06,-35.63,-28.94,0.56,-2.65,4.27,0.00,1,0.94,0.00,0.20,0.00,0,0,0,-0.02,0,,2.0
856.3,184927,317,214.99,-35.80,-28.63,0.56,-2.69,4.83,0.00,1,0.93,0.00,0.11,0.00,0,0,0,10.98,1,arrived,1.0
856.8,184928,318,213.46,-37.95,-24.67,0.56,-0.60,0.89,0.00,1,0.00,0.94,0.04,0.00,0,0,0,-0.02,0,,38.7
856.9,184929,318,213.40,-37.99,-24.64,0.56,-0.65,-0.00,0.00,1,0.00,0.91,0.12,0.00,0,0,0,-0.02,0,,38.7
856.9,184930,318,213.33,-38.03,-24.66,0.56,-0.85,-0.16,0.00,1,0.83,0.00,0.41,0.00,0,0,0,-0.02,0,,38.7
856.9,184931,318,213.27,-38.09,-24.65,0.56,-0.63,0.30,0.00,1,0.11,0.00,0.00,0.92,0,0,0,-0.02,0,,38.7
856.9,184932,318,213.20,-38.11,-24.63,0.56,-0.29,-0.10,0.00,1,0.00,0.92,0.21,0.00,0,0,0,-0.02,0,,38.7
856.9,184933,318,213.14,-38.13,-24.66,0.56,-0.05,-0.53,0.00,1,0.18,0.00,0.00,0.92,0,0,0,-1.02,0,,39.7
857.0,184934,318,213.07,-38.11,-24.69,0.56,0.74,-0.21,0.00,1,0.53,0.00,0.00,0.76,0,0,0,0.98,0,,38.7
857.0,184935,318,213.01,-38.04,-24.69,0.56,1.46,0.04,0.00,1,0.00,0.00,0.00,0.94,0,0,0,-0.02,0,,38.7
857.0,184936,318,212.95,-37.93,-24.69,0.56,1.53,0.02,0.00,1,0.00,0.03,1.00,0.00,0,1,0,-0.02,0,,38.7
857.0,184937,318,212.88,-37.84,-24.70,0.56,1.55,-0.49,0.00,1,0.00,0.71,0.00,0.57,0,0,0,-0.02,0,,38.7
857.1,184938,318,212.82,-37.72,-24.75,0.56,2.11,-0.90,0.00,1,0.00,0.17,0.00,0.91,0,0,0,-0.02,0,,38.7
857.1,184939,318,212.76,-37.57,-24.81,0.56,2.81,-0.92,0.00,1,0.12,0.00,0.00,0.94,0,0,0,-0.02,0,,38.7
857.1,184940,318,212.69,-37.36,-24.86,0.56,3.33,-0.52,0.00,1,0.71,0.00,0.00,0.53,0,0,0,-0.02,0,,38.7
857.1,184941,318,212.63,-37.14,-24.87,0.56,3.79,-0.11,0.00,1,0.32,0.00,0.00,0.86,0,0,0,-0.02,0,,38.7
857.1,184942,318,212.56,-36.88,-24.87,0.56,4.36,0.11,0.00,1,0.18,0.00,0.00,0.95,0,0,0,0.98,0,,37.7
857.2,184943,318,212.50,-36.60,-24.86,0.56,3.92,0.11,0.00,1,0.00,0.03,1.00,0.00,0,1,0,-0.02,0,,37.7
857.2,184944,318,212.44,-36.36,-24.86,0.56,4.04,0.13,0.00,1,0.09,0.00,0.00,0.83,0,0,0,-0.02,0,,37.7
857.2,184945,318,212.37,-36.08,-24.85,0.56,4.58,0.10,0.00,1,0.00,0.03,0.00,0.93,0,0,0,0.98,0,,36.7
857.2,184946,318,212.31,-35.76,-24.84,0.56,5.12,0.08,0.00,1,0.04,0.00,0.00,0.90,0,0,0,-0.02,0,,36.7
857.2,184947,318,212.24,-35.42,-24.84,0.56,5.53,-0.18,0.00,1,0.00,0.53,0.00,0.70,0,0,0,-0.02,0,,36.7
857.3,184948,318,212.18,-35.07,-24.86,0.56,5.55,-0.12,0.00,1,0.89,0.00,0.00,0.03,0,0,0,0.98,0,,35.7
857.3,184949,318,212.11,-34.71,-24.87,0.56,5.53,-0.34,0.00,1,0.00,0.75,0.00,0.54,0,0,0,-0.02,0,,35.7
857.3,184950,318,212.05,-34.35,-24.90,0.56,5.84,-0.65,0.00,1,0.08,0.00,0.00,0.95,0,0,0,0.39,0,,35.2
857.3,184951,318,211.99,-33.97,-24.95,0.56,6.27,-0.78,0.00,1,0.00,0.47,0.00,0.78,0,0,0,0.98,0,,34.2
857.4,184952,318,211.92,-33.56,-25.01,0.56,5.85,-1.28,0.00,1,0.00,0.73,0.52,0.00,0,0,0,-0.02,0,,34.2
857.4,184953,318,211.86,-33.21,-25.10,0.56,5.66,-1.37,0.00,1,0.32,0.00,0.00,0.85,0,0,0,-0.02,0,,34.2
857.4,184954,318,211.80,-32.84,-25.18,0.56,6.06,-0.96,0.00,1,0.38,0.00,0.00,0.85,0,0,0,0.98,0,,33.2
857.4,184955,318,211.73,-32.43,-25.22,0.56,6.31,-0.37,0.00,1,0.78,0.00,0.00,0.50,0,0,0,-0.02,0,,33.2
857.4,184956,318,211.67,-32.03,-25.23,0.56,6.39,-0.33,0.00,1,0.00,0.74,0.00,0.52,0,0,0,0.98,0,,32.2
857.5,184957,318,211.60,-31.62,-25.27,0.56,6.63,-0.64,0.00,1,0.16,0.00,0.00,0.96,0,0,0,-0.02,0,,32.2
857.5,184958,318,211.54,-31.17,-25.30,0.56,6.94,-0.26,0.00,1,0.69,0.00,0.00,0.57,0,0,0,-0.02,0,,32.2
857.5,184959,318,211.47,-30.73,-25.31,0.56,7.17,-0.11,0.00,1,0.00,0.34,0.00,0.88,0,0,0,0.98,0,,31.2
857.5,184960,318,211.41,-30.26,-25.32,0.56,7.48,-0.13,0.00,1,0.48,0.00,0.00,0.77,0,0,0,-0.02,0,,31.2
857.5,184961,318,211.35,-29.76,-25.32,0.56,7.75,0.30,0.00,1,0.48,0.00,0.00,0.82,0,0,0,0.98,0,,30.2
857.6,184962,318,211.28,-29.27,-25.29,0.56,7.91,0.16,0.00,1,0.00,0.70,0.00,0.62,0,0,0,-0.02,0,,30.2
857.6,184963,318,211.22,-28.76,-25.30,0.56,8.07,-0.14,0.00,1,0.26,0.00,0.00,0.88,0,0,0,0.98,0,,29.2
857.6,184964,318,211.15,-28.22,-25.31,0.56,8.34,-0.25,0.00,1,0.00,0.53,0.00,0.76,0,0,0,-0.02,0,,29.2
857.6,184965,318,211.09,-27.69,-25.33,0.56,8.57,-0.48,0.00,1,0.12,0.00,0.00,0.91,0,0,0,0.98,0,,28.2
857.7,184966,318,211.03,-27.14,-25.36,0.56,8.73,-0.04,0.00,1,0.95,0.00,0.00,0.11,0,0,0,-0.02,0,,28.2
857.7,184967,318,210.96,-26.57,-25.35,0.56,8.73,-0.25,0.00,1,0.00,0.72,0.00,0.62,0,0,0,0.98,0,,27.2
857.7,184968,318,210.90,-26.01,-25.38,0.56,8.81,-0.37,0.00,1,0.54,0.00,0.00,0.78,0,0,0,0.98,0,,26.2
857.7,184969,318,210.84,-25.45,-25.39,0.56,8.91,0.16,0.00,1,0.64,0.00,0.00,0.66,0,0,0,-0.02,0,,26.2
857.7,184970,318,210.77,-24.86,-25.36,0.78,9.02,0.55,6.86,1,0.50,0.00,0.00,0.79,1,0,0,0.98,0,,25.2
857.8,184971,318,210.71,-24.29,-25.33,1.17,9.23,0.53,5.60,0,0.00,0.68,0.00,0.62,0,0,0,-0.12,0,,25.2
857.8,184972,318,210.64,-23.70,-25.29,1.48,9.41,0.61,4.34,0,0.63,0.00,0.00,0.62,0,0,0,0.88,0,,24.2
857.8,184973,318,210.58,-23.08,-25.25,1.72,9.36,0.71,3.02,0,0.00,0.06,1.00,0.00,0,1,0,0.88,0,,23.2
857.8,184974,318,210.51,-22.49,-25.20,1.87,9.31,0.61,1.76,0,0.00,0.49,0.00,0.76,0,0,0,-0.12,0,,23.2
857.8,184975,318,210.45,-21.90,-25.17,1.94,9.52,0.41,0.50,0,0.00,0.65,0.00,0.64,0,0,0,0.88,0,,22.2
857.9,184976,318,210.39,-21.26,-25.15,1.93,9.75,0.23,-0.82,0,0.00,0.33,0.00,0.81,0,0,0,-0.12,0,,22.2
857.9,184977,318,210.32,-20.64,-25.14,1.83,10.01,0.10,-2.08,0,0.00,0.43,0.00,0.84,0,0,0,0.88,0,,21.2
857.9,184978,318,210.26,-20.00,-25.14,1.66,10.28,0.00,-3.34,0,0.00,0.11,0.00,0.94,0,0,0,0.88,0,,20.2
857.9,184979,318,210.19,-19.32,-25.14,1.39,10.30,-0.03,-4.66,0,0.00,0.00,1.00,0.00,0,1,0,-0.12,0,,20.2
858.0,184980,318,210.13,-18.68,-25.14,1.06,10.26,-0.03,-5.92,0,0.10,0.00,0.00,0.93,0,0,0,0.88,0,,19.2
858.0,184981,318,210.07,-18.02,-25.15,0.64,10.54,-0.07,-7.18,0,0.00,0.15,0.00,0.92,0,0,0,0.88,0,,18.2
858.0,184982,318,210.00,-17.42,-25.21,0.74,9.00,-1.10,2.58,0,0.00,0.16,0.00,0.89,0,0,0,-0.12,0,,18.2
858.0,184983,318,209.94,-16.84,-25.28,0.86,9.29,-1.14,1.32,0,0.00,0.05,0.00,0.95,0,0,0,0.88,0,,17.2
858.0,184984,318,209.88,-16.25,-25.34,0.90,9.30,-0.95,0.06,0,0.90,0.00,0.25,0.00,0,0,0,-0.12,0,,17.2
858.1,184985,318,209.81,-15.64,-25.41,0.86,9.40,-1.03,-1.26,1,0.00,0.72,0.00,0.62,0,0,0,0.98,0,,16.2
858.1,184986,318,209.75,-15.04,-25.48,0.74,9.57,-1.26,-2.52,0,0.00,0.69,0.00,0.62,0,0,0,0.88,0,,15.2
858.1,184987,318,209.68,-14.42,-25.56,0.56,10.41,-1.27,0.00,0,0.20,0.00,0.00,0.91,0,0,0,-0.12,0,,15.2
858.1,184988,318,209.62,-13.73,-25.62,0.56,10.46,-0.54,0.00,1,0.93,0.00,0.00,0.07,0,0,0,0.98,0,,14.2
858.1,184989,318,209.56,-13.07,-25.64,0.56,10.46,-0.39,0.00,1,0.00,0.65,0.00,0.68,0,0,0,0.98,0,,13.2
858.2,184990,318,209.49,-12.41,-25.69,0.56,10.46,-1.00,0.00,1,0.00,0.66,0.00,0.70,0,0,0,-0.02,0,,13.2
858.2,184991,318,209.43,-11.72,-25.75,0.56,10.50,-0.77,0.00,1,0.57,0.00,0.00,0.75,0,0,0,0.98,0,,12.2
858.2,184992,318,209.36,-11.06,-25.78,0.56,10.60,-0.37,0.00,1,0.22,0.00,0.00,0.89,0,0,0,0.98,0,,11.2
858.2,184993,318,209.30,-10.39,-25.81,0.56,10.40,-0.52,0.00,1,0.00,0.85,0.24,0.00,0,0,0,-0.02,0,,11.2
858.2,184994,318,209.23,-9.71,-25.86,0.56,10.31,-0.89,0.00,1,0.00,0.29,0.00,0.88,0,0,0,0.98,0,,10.2
858.3,184995,318,209.17,-9.06,-25.92,0.56,10.45,-1.15,0.00,1,0.00,0.37,0.00,0.85,0,0,0,1.39,0,,8.8
858.3,184996,318,209.11,-8.40,-26.00,0.56,10.51,-1.02,0.00,1,0.63,0.00,0.00,0.70,0,0,0,-0.02,0,,8.8
858.3,184997,318,209.04,-7.70,-26.05,0.56,10.59,-0.66,0.00,1,0.00,0.01,0.00,0.89,0,0,0,0.98,0,,7.8
858.3,184998,318,208.98,-7.03,-26.09,0.56,10.67,-0.90,0.00,1,0.00,0.52,0.00,0.70,0,0,0,0.98,0,,6.8
858.4,184999,318,208.92,-6.36,-26.16,0.56,10.74,-1.24,0.00,1,0.00,0.22,0.00,0.93,0,0,0,-0.02,0,,6.8
858.4,185000,318,208.85,-5.65,-26.24,0.56,10.81,-0.94,0.00,1,0.49,0.00,0.00,0.76,0,0,0,0.98,0,,5.8
858.4,185001,318,208.79,-4.96,-26.29,0.56,10.96,-0.86,0.00,1,0.00,0.07,0.00,0.95,0,0,0,0.98,0,,4.8
858.4,185002,318,208.72,-4.27,-26.35,0.56,11.12,-0.97,0.00,1,0.00,0.20,0.00,0.91,0,0,0,-0.02,0,,4.8
858.4,185003,318,208.66,-3.53,-26.42,0.56,11.25,-0.98,0.00,1,0.19,0.00,0.00,0.90,0,0,0,0.98,0,,3.8
858.5,185004,318,208.59,-2.82,-26.46,0.56,11.29,-0.39,0.00,1,0.76,0.00,0.00,0.51,0,0,0,0.98,0,,2.8
858.5,185005,318,208.53,-2.10,-26.47,0.56,11.29,-0.23,0.00,1,0.00,0.60,0.00,0.68,0,0,0,0.39,0,,2.4
858.5,185006,318,208.47,-1.36,-26.51,0.56,11.29,-0.76,0.00,1,0.00,0.48,0.00,0.80,0,0,0,-0.02,0,,2.4
858.5,185007,318,208.40,-0.66,-26.56,0.56,10.86,-1.03,0.00,1,0.00,0.20,0.86,0.00,0,0,0,0.39,0,,2.0
858.5,185008,318,208.34,0.00,-26.64,0.56,10.35,-1.43,0.00,1,0.00,0.90,0.00,0.24,0,0,0,-0.43,0,,2.4
858.6,185009,318,208.27,0.68,-26.76,0.56,9.93,-1.97,0.00,1,0.00,0.41,0.78,0.00,0,0,0,-0.02,0,,2.4
858.6,185010,318,208.21,1.29,-26.90,0.56,9.68,-2.55,0.00,1,0.00,0.88,0.00,0.12,0,0,0,-0.02,0,,2.4
858.6,185011,318,208.15,1.91,-27.07,0.56,9.75,-2.96,0.00,1,0.00,0.50,0.00,0.77,0,0,0,-1.02,0,,3.4
858.6,185012,318,208.08,2.54,-27.28,0.56,9.34,-3.52,0.00,1,0.00,0.93,0.04,0.00,0,0,0,-0.02,0,,3.4
858.7,185013,318,208.02,3.11,-27.52,0.56,8.58,-3.85,0.00,1,0.00,0.17,0.90,0.00,0,0,0,-1.02,0,,4.4
858.7,185014,318,207.96,3.62,-27.76,0.56,8.11,-3.53,0.00,1,0.61,0.00,0.00,0.63,0,0,0,-0.02,0,,4.4
858.7,185015,318,207.89,4.15,-27.99,0.56,7.70,-3.75,0.00,1,0.00,0.92,0.11,0.00,0,0,0,-0.61,0,,5.0
858.7,185016,318,207.83,4.61,-28.24,0.56,6.99,-3.92,0.00,1,0.36,0.00,0.88,0.00,0,0,0,-0.02,0,,5.0
