round,dec,x,y,z,vx,vy,speed,on_floor,tx,ty,tdist,nx,ny,gx,gy,nvis,gem,fell,fwd,back,left,right,jump
1,1234,-13.48,14.65,20.84,1.61,-4.76,5.02,1,-13.2,15.0,0.45,0.0,0.0,-13.2,15.0,0,0,0,1.05,0.00,0.00,0.92,0
1,1235,-13.37,14.37,20.84,1.75,-3.88,4.25,1,-13.2,15.0,0.65,0.0,0.0,-13.2,15.0,0,0,0,1.35,0.00,0.00,0.19,0
1,1236,-13.26,14.16,20.84,1.61,-2.98,3.39,1,-13.2,15.0,0.84,0.0,0.0,-13.2,15.0,0,0,0,1.32,0.00,0.23,0.00,0
1,1237,-13.17,14.00,20.84,1.25,-2.15,2.49,1,-13.2,15.0,1.00,0.0,0.0,-13.2,15.0,0,0,0,1.20,0.00,0.62,0.00,0
1,1238,-13.11,13.89,20.84,0.80,-1.36,1.58,1,-13.2,15.0,1.11,0.0,0.0,-13.2,15.0,0,0,0,1.17,0.00,0.69,0.00,0
1,1239,-13.07,13.83,20.84,0.36,-0.56,0.67,1,-13.2,15.0,1.18,0.0,0.0,-13.2,15.0,0,0,0,1.21,0.00,0.64,0.00,0
1,1240,-13.06,13.82,20.84,-0.03,0.26,0.26,1,-13.2,15.0,1.18,0.0,0.0,-13.2,15.0,0,0,0,1.25,0.00,0.57,0.00,0
1,1241,-13.08,13.87,20.84,-0.40,1.09,1.16,1,-13.2,15.0,1.14,0.0,0.0,-13.2,15.0,0,0,0,1.27,0.00,0.54,0.00,0
1,1242,-13.12,13.97,20.84,-0.72,1.94,2.07,1,-13.2,15.0,1.03,0.0,0.0,-13.2,15.0,0,0,0,1.30,0.00,0.47,0.00,0
1,1243,-13.20,14.14,20.84,-1.30,1.84,2.26,1,-27.2,13.0,14.05,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.92,0.94,0.00,0
1,1244,-13.31,14.25,20.84,-2.13,1.65,2.69,1,-27.2,13.0,13.95,-25.2,3.0,-22.7,14.5,4,0,0,0.08,0.00,1.38,0.00,0
1,1245,-13.48,14.35,20.84,-3.03,1.55,3.41,1,-27.2,13.0,13.79,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.05,1.39,0.00,0
1,1246,-13.70,14.44,20.84,-3.92,1.35,4.15,1,-27.2,13.0,13.57,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.19,1.38,0.00,0
1,1247,-13.99,14.53,20.84,-4.77,1.56,5.02,1,-27.2,13.0,13.30,-25.2,3.0,-22.7,14.5,4,0,0,0.52,0.00,1.29,0.00,0
1,1248,-14.32,14.62,20.84,-5.45,1.15,5.57,1,-27.2,13.0,12.99,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.73,1.13,0.00,0
1,1249,-14.69,14.69,20.84,-6.28,0.94,6.35,1,-27.2,13.0,12.62,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.00,1.37,0.00,0
1,1250,-15.12,14.73,20.84,-6.76,0.30,6.77,1,-27.2,13.0,12.21,-25.2,3.0,-22.7,14.5,4,0,0,0.00,1.00,0.89,0.00,0
1,1251,-15.57,14.73,20.84,-7.45,-0.08,7.45,1,-27.2,13.0,11.76,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.23,1.35,0.00,0
1,1252,-16.04,14.72,20.84,-6.98,-0.27,6.98,1,-27.2,13.0,11.29,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.39,0.00,1.31,0
1,1253,-16.49,14.71,20.84,-7.28,0.10,7.28,1,-27.2,13.0,10.85,-25.2,3.0,-22.7,14.5,4,0,0,0.57,0.00,1.23,0.00,0
1,1254,-16.98,14.74,20.84,-7.91,0.70,7.94,1,-27.2,13.0,10.37,-25.2,3.0,-22.7,14.5,4,0,0,0.69,0.00,1.15,0.00,0
1,1255,-17.47,14.80,20.84,-7.40,1.06,7.48,1,-27.2,13.0,9.89,-25.2,3.0,-22.7,14.5,4,0,0,0.65,0.00,0.00,1.22,0
1,1256,-17.92,14.86,20.84,-6.56,0.86,6.62,1,-27.2,13.0,9.47,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.69,0.00,1.22,0
1,1257,-18.34,14.91,20.84,-6.99,0.79,7.03,1,-27.2,13.0,9.06,-25.2,3.0,-22.7,14.5,4,0,0,0.09,0.00,1.40,0.00,0
1,1258,-18.81,14.95,20.84,-7.58,0.23,7.59,1,-27.2,13.0,8.61,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.83,1.12,0.00,0
1,1259,-19.29,14.96,20.84,-7.14,0.42,7.16,1,-27.2,13.0,8.15,-25.2,3.0,-22.7,14.5,4,0,0,0.96,0.00,0.00,0.90,0
1,1260,-19.72,14.99,20.84,-6.29,0.41,6.30,1,-27.2,13.0,7.74,-25.2,3.0,-22.7,14.5,4,0,0,0.00,0.33,0.00,1.27,0
1,1261,-20.12,15.02,20.84,-6.63,0.68,6.67,1,-27.2,13.0,7.36,-25.2,3.0,-22.7,14.5,4,0,0,0.49,0.00,1.26,0.00,0
1,1262,-20.55,15.05,20.84,-6.66,0.12,6.66,1,-27.2,13.0,6.96,-25.2,3.0,-22.7,14.5,4,0,0,0.00,1.32,0.14,0.00,0
1,1263,-21.07,15.02,20.84,-6.26,-0.94,6.33,1,-27.2,13.0,6.45,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.32,0.00,0.13,0
1,1264,-21.48,14.96,20.84,-6.58,-0.61,6.61,1,-27.2,13.0,6.05,-25.2,3.0,-27.2,13.0,4,0,0,0.77,0.00,1.08,0.00,0
1,1265,-21.89,14.92,20.84,-6.28,-0.95,6.35,1,-27.2,13.0,5.64,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.20,0.00,0.56,0
1,1266,-22.29,14.83,20.84,-6.09,-1.80,6.36,1,-27.2,13.0,5.24,-25.2,3.0,-27.7,12.5,4,0,0,0.00,1.32,0.36,0.00,0
1,1267,-22.68,14.72,20.84,-6.14,-1.35,6.29,1,-27.2,13.0,4.84,-25.2,3.0,-27.7,12.5,4,0,0,1.27,0.00,0.54,0.00,0
1,1268,-23.06,14.63,20.84,-5.61,-1.53,5.82,1,-27.2,13.0,4.45,-25.2,3.0,-27.7,12.5,4,0,0,0.00,1.01,0.00,0.82,0
1,1269,-23.39,14.51,20.84,-5.02,-2.22,5.49,1,-27.2,13.0,4.10,-25.2,3.0,-26.7,12.5,4,0,0,0.00,1.24,0.00,0.45,0
1,1270,-23.70,14.38,20.84,-4.69,-1.74,5.01,1,-27.2,13.0,3.76,-25.2,3.0,-26.7,12.5,4,0,0,1.37,0.00,0.00,0.10,0
1,1271,-24.05,14.25,20.84,-4.03,-1.73,4.39,1,-27.2,13.0,3.39,-25.2,3.0,-25.7,12.5,4,0,0,0.00,1.04,0.00,0.88,0
1,1272,-24.29,14.12,20.83,-3.69,-2.41,4.40,1,-27.2,13.0,3.11,-25.2,3.0,-25.7,12.5,4,0,0,0.00,1.35,0.00,0.18,0
1,1273,-24.54,13.99,20.85,-3.79,-1.70,4.15,0,-27.2,13.0,2.84,-25.2,3.0,-25.7,12.5,4,0,0,1.23,0.00,0.00,0.57,0
1,1274,-24.83,13.88,20.84,-3.76,-0.91,3.87,1,-27.2,13.0,2.53,-25.2,3.0,-27.2,13.0,4,0,0,1.18,0.00,0.62,0.00,0
1,1275,-25.09,13.82,20.84,-4.27,-1.22,4.44,1,-27.2,13.0,2.27,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.87,0.96,0.00,0
1,1276,-25.39,13.75,20.84,-4.89,-0.91,4.98,1,-27.2,13.0,1.96,-25.2,3.0,-27.2,13.0,4,0,0,0.77,0.00,1.17,0.00,0
1,1277,-25.69,13.71,20.84,-4.59,-0.25,4.59,1,-27.2,13.0,1.67,-25.2,3.0,-27.2,13.0,4,0,0,1.15,0.00,0.00,0.78,0
1,1278,-25.97,13.69,20.84,-4.17,-0.71,4.23,1,-27.2,13.0,1.41,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.35,0.00,0.24,0
1,1279,-26.22,13.64,20.84,-3.47,-0.63,3.53,1,-27.2,13.0,1.17,-25.2,3.0,-27.2,13.0,4,0,0,0.68,0.00,0.00,1.24,0
1,1280,-26.42,13.62,20.84,-2.86,0.02,2.86,1,-27.2,13.0,1.00,-25.2,3.0,-27.2,13.0,4,0,0,1.21,0.00,0.00,0.69,0
1,1281,-26.59,13.62,20.84,-2.70,-0.48,2.74,1,-27.2,13.0,0.87,-25.2,3.0,-27.2,13.0,4,1,0,0.00,1.31,0.14,0.00,0
1,1282,-26.81,13.57,20.84,-2.75,-0.25,2.76,1,-37.2,15.0,10.49,-25.2,3.0,-33.7,15.5,3,0,0,1.32,0.00,0.32,0.00,0
1,1283,-26.98,13.58,20.84,-2.83,0.65,2.90,1,-37.2,15.0,10.31,-25.2,3.0,-33.7,15.5,3,0,0,1.31,0.00,0.30,0.00,0
1,1284,-27.18,13.65,20.84,-3.17,1.48,3.50,1,-37.2,15.0,10.11,-25.2,3.0,-32.7,15.5,3,0,0,1.16,0.00,0.78,0.00,0
1,1285,-27.39,13.78,20.84,-3.53,2.32,4.22,1,-37.2,15.0,9.88,-25.2,3.0,-32.7,15.5,3,0,0,1.24,0.00,0.68,0.00,0
1,1286,-27.63,13.96,20.84,-3.95,3.12,5.04,1,-37.2,15.0,9.62,-25.2,3.0,-32.7,15.5,3,0,0,1.14,0.00,0.81,0.00,0
1,1287,-27.91,14.16,20.84,-4.67,2.99,5.54,1,-37.2,15.0,9.33,-25.2,3.0,-32.7,15.5,3,0,0,0.00,0.35,1.34,0.00,0
1,1288,-28.22,14.33,20.84,-4.70,2.22,5.20,1,-37.2,15.0,9.01,-25.2,3.0,-32.7,15.5,3,0,0,0.00,1.40,0.00,0.06,0
1,1289,-28.53,14.47,20.84,-5.14,2.47,5.70,1,-37.2,15.0,8.69,-25.2,3.0,-32.7,15.5,3,0,0,0.88,0.00,1.10,0.00,0
1,1290,-28.86,14.62,20.84,-5.06,1.99,5.44,1,-37.2,15.0,8.35,-25.2,3.0,-32.7,15.5,3,0,0,0.00,1.38,0.00,0.22,0
1,1291,-29.18,14.71,20.84,-5.01,1.09,5.13,1,-37.2,15.0,8.03,-25.2,3.0,-32.7,15.5,3,0,0,0.00,1.35,0.42,0.00,0
1,1292,-29.51,14.75,20.84,-5.25,0.22,5.26,1,-37.2,15.0,7.70,-25.2,3.0,-32.7,15.5,3,0,0,0.00,1.17,0.80,0.00,0
1,1293,-29.87,14.76,20.84,-5.99,0.16,5.99,1,-37.2,15.0,7.34,-25.2,3.0,-32.7,15.5,3,0,0,0.24,0.00,1.39,0.00,0
1,1294,-30.25,14.79,20.84,-5.88,0.81,5.93,1,-37.2,15.0,6.95,-25.2,3.0,-32.7,15.5,3,0,0,1.35,0.00,0.00,0.32,0
1,1295,-30.61,14.87,20.84,-5.45,1.61,5.68,1,-37.2,15.0,6.59,-25.2,3.0,-32.7,15.5,3,0,0,1.35,0.00,0.00,0.27,0
1,1296,-31.04,15.01,20.84,-5.54,1.40,5.71,1,-37.2,15.0,6.16,-25.2,3.0,-37.2,15.0,3,0,0,0.00,1.02,0.94,0.00,0
1,1297,-31.42,15.07,20.84,-6.15,0.75,6.20,1,-37.2,15.0,5.78,-25.2,3.0,-37.2,15.0,3,0,0,0.00,0.66,1.24,0.00,0
1,1298,-31.84,15.11,20.84,-6.95,0.42,6.96,1,-37.2,15.0,5.36,-37.2,3.0,-37.2,15.0,3,0,0,0.00,0.23,1.39,0.00,0
1,1299,-32.31,15.13,20.84,-7.72,0.56,7.74,1,-37.2,15.0,4.89,-37.2,3.0,-37.2,15.0,3,0,0,0.31,0.00,1.35,0.00,0
1,1300,-32.82,15.16,20.84,-8.14,-0.02,8.14,1,-37.2,15.0,4.38,-37.2,3.0,-37.2,15.0,3,0,0,0.00,1.01,0.92,0.00,0
1,1301,-33.34,15.15,20.84,-7.71,0.22,7.71,1,-37.2,15.0,3.87,-37.2,3.0,-37.2,15.0,3,0,0,1.17,0.00,0.00,0.73,0
1,1302,-33.84,15.18,20.84,-8.12,0.32,8.13,1,-37.2,15.0,3.37,-37.2,3.0,-37.2,15.0,3,0,0,0.00,0.05,1.36,0.00,0
1,1303,-34.36,15.18,20.84,-7.91,-0.25,7.92,1,-37.2,15.0,2.85,-37.2,3.0,-37.2,15.0,3,0,0,0.00,1.34,0.00,0.39,0
1,1304,-34.84,15.17,20.84,-7.29,0.04,7.29,1,-37.2,15.0,2.37,-37.2,3.0,-37.2,15.0,3,0,0,1.19,0.00,0.00,0.74,0
1,1305,-35.28,15.19,20.84,-6.55,0.57,6.58,1,-37.2,15.0,1.93,-37.2,3.0,-37.2,15.0,3,0,0,0.96,0.00,0.00,0.91,0
1,1306,-35.69,15.21,20.84,-6.53,0.04,6.53,1,-37.2,15.0,1.52,-37.2,3.0,-37.2,15.0,3,0,0,0.00,1.07,0.73,0.00,0
1,1307,-36.10,15.22,20.84,-6.08,0.27,6.09,1,-37.2,15.0,1.12,-37.2,3.0,-37.2,15.0,3,0,0,1.08,0.00,0.00,0.76,0
1,1308,-36.46,15.24,20.84,-5.23,0.46,5.25,1,-37.2,15.0,0.78,-37.2,3.0,-37.2,15.0,3,0,0,0.11,0.00,0.00,1.30,0
1,1309,-36.79,15.26,20.84,-5.17,-0.20,5.17,1,-37.2,15.0,0.49,-37.2,3.0,-37.2,15.0,3,1,0,0.00,1.13,0.64,0.00,0
1,1310,-37.19,15.20,20.84,-4.72,-1.03,4.83,1,-37.2,3.0,12.20,-25.2,3.0,-37.2,3.0,2,0,0,0.00,0.95,0.00,0.92,0
1,1311,-37.47,15.11,20.84,-4.03,-1.62,4.34,1,-37.2,3.0,12.11,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.14,0.00,0.82,0
1,1312,-37.71,14.98,20.84,-3.74,-2.45,4.47,1,-37.2,3.0,11.99,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.32,0.04,0.00,0
1,1313,-37.95,14.79,20.84,-3.63,-3.35,4.94,1,-37.2,3.0,11.81,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.36,0.15,0.00,0
1,1314,-38.17,14.54,20.84,-3.46,-4.25,5.48,1,-37.2,3.0,11.58,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.34,0.00,0.00,0
1,1315,-38.39,14.24,20.84,-3.19,-5.12,6.03,1,-37.2,3.0,11.30,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.32,0.00,0.11,0
1,1316,-38.57,13.91,20.84,-2.52,-5.00,5.60,1,-37.2,3.0,10.99,-25.2,3.0,-37.2,3.0,2,0,0,0.44,0.00,0.00,1.25,0
1,1317,-38.71,13.58,20.84,-1.86,-5.39,5.70,1,-37.2,3.0,10.69,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.15,0.00,0.59,0
1,1318,-38.82,13.21,20.84,-2.01,-6.08,6.40,1,-37.2,3.0,10.34,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.18,0.58,0.00,0
1,1319,-38.94,12.80,20.84,-1.56,-6.66,6.84,1,-37.2,3.0,9.95,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.09,0.00,0.72,0
1,1320,-39.02,12.35,20.84,-1.16,-7.34,7.43,1,-37.2,3.0,9.53,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.28,0.00,0.23,0
1,1321,-39.09,11.86,20.84,-0.91,-8.02,8.07,1,-37.2,3.0,9.06,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.29,0.00,0.19,0
1,1322,-39.13,11.34,20.84,-0.18,-8.07,8.07,1,-37.2,3.0,8.56,-25.2,3.0,-37.2,3.0,2,0,0,0.00,0.34,0.00,1.27,0
1,1323,-39.11,10.81,20.84,0.60,-8.32,8.34,1,-37.2,3.0,8.04,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.01,0.00,0.83,0
1,1324,-39.05,10.27,20.84,1.24,-8.73,8.82,1,-37.2,3.0,7.50,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.08,0.00,0.76,0
1,1325,-38.96,9.69,20.84,1.38,-9.29,9.40,1,-37.2,3.0,6.92,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.32,0.00,0.08,0
1,1326,-38.87,9.10,20.84,1.20,-8.78,8.86,1,-37.2,3.0,6.33,-25.2,3.0,-37.2,3.0,2,0,0,1.25,0.00,0.43,0.00,0
1,1327,-38.78,8.55,20.84,1.75,-8.72,8.90,1,-37.2,3.0,5.77,-25.2,3.0,-37.2,3.0,2,0,0,0.00,0.85,0.00,1.01,0
1,1328,-38.65,7.98,20.84,2.27,-9.18,9.46,1,-37.2,3.0,5.19,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.20,0.00,0.60,0
1,1329,-38.51,7.40,20.84,1.95,-8.78,8.99,1,-37.2,3.0,4.59,-25.2,3.0,-37.2,3.0,2,0,0,0.89,0.00,1.03,0.00,0
1,1330,-38.41,6.85,20.84,1.18,-8.33,8.42,1,-37.2,3.0,4.04,-25.2,3.0,-37.2,3.0,2,0,0,0.04,0.00,1.34,0.00,0
1,1331,-38.36,6.31,20.84,0.54,-8.71,8.73,1,-37.2,3.0,3.51,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.22,0.55,0.00,0
1,1332,-38.33,5.76,20.84,0.77,-8.28,8.32,1,-37.2,3.0,2.98,-25.2,3.0,-37.2,3.0,2,0,0,0.93,0.00,0.00,0.98,0
1,1333,-38.26,5.26,20.84,1.26,-7.51,7.62,1,-37.2,3.0,2.50,-25.2,3.0,-37.2,3.0,2,0,0,0.90,0.00,0.00,0.98,0
1,1334,-38.15,4.80,20.84,2.02,-7.08,7.36,1,-37.2,3.0,2.03,-25.2,3.0,-37.2,3.0,2,0,0,0.00,0.05,0.00,1.31,0
1,1335,-38.01,4.37,20.84,2.31,-6.32,6.73,1,-37.2,3.0,1.59,-25.2,3.0,-37.2,3.0,2,0,0,1.28,0.00,0.00,0.36,0
1,1336,-37.85,3.99,20.84,2.60,-5.47,6.06,1,-37.2,3.0,1.19,-25.2,3.0,-37.2,3.0,2,0,0,1.05,0.00,0.00,0.79,0
1,1337,-37.67,3.67,20.84,2.93,-4.62,5.47,1,-37.2,3.0,0.82,-25.2,3.0,-37.2,3.0,2,0,0,1.11,0.00,0.00,0.72,0
1,1338,-37.48,3.37,20.84,3.07,-5.08,5.94,1,-37.2,3.0,0.47,-25.2,3.0,-37.2,3.0,2,2,0,0.00,1.29,0.00,0.30,0
1,1339,-37.22,2.95,20.84,3.45,-4.94,6.02,1,-25.2,3.0,12.02,0.0,0.0,-25.2,3.0,1,0,0,0.99,0.00,0.00,0.98,0
1,1340,-36.98,2.67,20.84,3.92,-4.15,5.71,1,-25.2,3.0,11.79,0.0,0.0,-25.2,3.0,1,0,0,0.95,0.00,0.00,1.02,0
1,1341,-36.71,2.42,20.84,4.56,-3.52,5.76,1,-25.2,3.0,11.53,0.0,0.0,-25.2,3.0,1,0,0,0.54,0.00,0.00,1.27,0
1,1342,-36.40,2.22,20.84,5.04,-2.77,5.75,1,-25.2,3.0,11.23,0.0,0.0,-25.2,3.0,1,0,0,1.02,0.00,0.00,0.95,0
1,1343,-36.06,2.08,20.84,5.49,-1.97,5.83,1,-25.2,3.0,10.90,0.0,0.0,-25.2,3.0,1,0,0,0.94,0.00,0.00,1.02,0
1,1344,-35.69,1.97,20.84,6.13,-1.34,6.28,1,-25.2,3.0,10.54,0.0,0.0,-25.2,3.0,1,0,0,0.58,0.00,0.00,1.25,0
1,1345,-35.28,1.91,20.84,6.65,-0.61,6.68,1,-25.2,3.0,10.14,0.0,0.0,-25.2,3.0,1,0,0,0.93,0.00,0.00,1.02,0
1,1346,-34.83,1.90,20.84,7.27,0.04,7.27,1,-25.2,3.0,9.69,0.0,0.0,-25.2,3.0,1,0,0,0.63,0.00,0.00,1.22,0
1,1347,-34.34,1.91,20.84,8.01,0.04,8.01,1,-25.2,3.0,9.20,0.0,0.0,-25.2,3.0,1,0,0,0.00,0.20,0.00,1.35,0
1,1348,-33.81,1.92,20.84,8.26,0.67,8.28,1,-25.2,3.0,8.68,0.0,0.0,-25.2,3.0,1,0,0,1.21,0.00,0.00,0.68,0
1,1349,-33.28,1.96,20.84,8.31,0.22,8.31,1,-25.2,3.0,8.15,0.0,0.0,-25.2,3.0,1,0,0,0.00,1.21,0.00,0.63,0
1,1350,-32.74,1.95,20.84,8.84,-0.24,8.84,1,-25.2,3.0,7.61,0.0,0.0,-25.2,3.0,1,0,0,0.00,0.34,0.00,1.31,0
1,1351,-32.15,1.95,20.84,9.30,0.29,9.31,1,-25.2,3.0,7.03,0.0,0.0,-25.2,3.0,1,0,0,0.87,0.00,0.00,1.07,0
1,1352,-31.55,2.00,20.84,9.49,1.16,9.56,1,-25.2,3.0,6.43,0.0,0.0,-25.2,3.0,1,0,0,1.15,0.00,0.00,0.82,0
1,1353,-30.93,2.09,20.84,9.98,1.57,10.10,1,-25.2,3.0,5.80,0.0,0.0,-25.2,3.0,1,0,0,0.37,0.00,0.00,1.34,0
1,1354,-30.27,2.21,20.84,10.47,2.00,10.66,1,-25.2,3.0,5.13,0.0,0.0,-25.2,3.0,1,0,0,0.68,0.00,0.00,1.24,0
1,1355,-29.59,2.33,20.84,10.79,1.48,10.89,1,-25.2,3.0,4.44,0.0,0.0,-25.2,3.0,1,0,0,0.00,0.89,0.00,1.10,0
1,1356,-28.91,2.41,20.84,10.19,1.36,10.28,1,-25.2,3.0,3.76,0.0,0.0,-25.2,3.0,1,0,0,0.41,0.00,1.35,0.00,0
1,1357,-28.29,2.50,20.84,9.30,1.26,9.38,1,-25.2,3.0,3.13,0.0,0.0,-25.2,3.0,1,0,0,0.00,0.32,1.38,0.00,0
1,1358,-27.72,2.56,20.84,8.57,0.75,8.60,1,-25.2,3.0,2.56,0.0,0.0,-25.2,3.0,1,0,0,0.00,1.20,0.75,0.00,0
1,1359,-27.18,2.62,20.84,8.42,1.28,8.51,1,-25.2,3.0,2.02,0.0,0.0,-25.2,3.0,1,0,0,1.27,0.00,0.00,0.62,0
1,1360,-26.66,2.73,20.84,7.93,1.98,8.18,1,-25.2,3.0,1.48,0.0,0.0,-25.2,3.0,1,0,0,1.28,0.00,0.60,0.00,0
1,1361,-26.17,2.85,20.84,7.56,1.49,7.71,1,-25.2,3.0,0.98,0.0,0.0,-25.2,3.0,1,0,0,0.00,1.41,0.00,0.06,0
1,1362,-25.70,2.93,20.84,6.84,1.46,6.99,1,-25.2,3.0,0.51,0.0,0.0,-25.2,3.0,1,1,0,0.59,0.00,1.28,0.00,0
1,1363,-25.27,3.04,20.84,7.07,1.99,7.34,1,-25.2,3.0,0.08,0.0,0.0,-25.2,3.0,0,0,0,0.82,0.00,0.00,1.14,0
1,1364,-24.82,3.17,20.84,6.73,1.66,6.93,1,-25.2,3.0,0.41,0.0,0.0,-25.2,3.0,0,0,0,0.00,1.09,0.74,0.00,0
1,1365,-24.42,3.26,20.84,5.90,1.35,6.05,1,-25.2,3.0,0.82,0.0,0.0,-25.2,3.0,0,0,0,0.00,0.31,1.37,0.00,0
1,1366,-23.99,3.38,20.84,5.09,1.82,5.41,1,-23.2,13.0,9.66,-13.2,3.0,-23.2,13.0,4,0,0,1.33,0.00,0.41,0.00,0
1,1367,-23.68,3.52,20.84,4.44,2.45,5.07,1,-23.2,13.0,9.50,-13.2,3.0,-23.2,13.0,4,0,0,1.10,0.00,0.83,0.00,0
1,1368,-23.43,3.68,20.84,3.59,2.48,4.36,1,-23.2,13.0,9.32,-13.2,3.0,-23.2,13.0,4,0,0,0.00,0.09,1.40,0.00,0
1,1369,-23.23,3.84,20.84,2.73,2.70,3.84,1,-23.2,13.0,9.16,-13.2,3.0,-23.2,13.0,4,0,0,0.74,0.00,1.20,0.00,0
1,1370,-23.09,4.03,20.84,1.90,3.09,3.63,1,-23.2,13.0,8.97,-13.2,3.0,-23.2,13.0,4,0,0,0.84,0.00,1.12,0.00,0
1,1371,-23.00,4.23,20.84,1.02,3.13,3.29,1,-23.2,13.0,8.77,-13.2,3.0,-23.7,13.5,4,0,0,0.10,0.00,1.39,0.00,0
1,1372,-22.96,4.43,20.84,0.14,3.30,3.31,1,-23.2,13.0,8.57,-13.2,3.0,-23.7,13.5,4,0,0,0.60,0.00,1.26,0.00,0
1,1373,-22.98,4.65,20.84,-0.75,3.52,3.60,1,-23.2,13.0,8.35,-13.2,3.0,-23.7,12.5,4,0,0,0.52,0.00,1.29,0.00,0
1,1374,-23.06,4.89,20.84,-1.60,3.83,4.15,1,-23.2,13.0,8.11,-13.2,3.0,-23.7,12.5,4,0,0,0.71,0.00,1.19,0.00,0
1,1375,-23.16,5.14,20.84,-1.14,3.81,3.98,1,-23.2,13.0,7.86,-13.2,3.0,-23.7,12.5,4,0,0,0.05,0.00,0.00,1.39,0
1,1376,-23.23,5.39,20.84,-1.35,4.31,4.51,1,-23.2,13.0,7.61,-13.2,3.0,-23.7,12.5,4,0,0,1.14,0.00,0.78,0.00,0
1,1377,-23.34,5.69,20.84,-2.07,4.85,5.27,1,-23.2,13.0,7.31,-13.2,3.0,-23.7,12.5,4,0,0,0.90,0.00,1.04,0.00,0
1,1378,-23.48,6.03,20.84,-2.16,5.64,6.05,1,-23.2,13.0,6.98,-13.2,3.0,-23.7,12.5,4,0,0,1.39,0.00,0.01,0.00,0
1,1379,-23.62,6.42,20.84,-2.10,6.53,6.86,1,-23.2,13.0,6.59,-13.2,3.0,-23.7,12.5,4,0,0,1.38,0.00,0.10,0.00,0
1,1380,-23.74,6.84,20.84,-1.75,6.30,6.54,1,-23.2,13.0,6.18,-23.2,17.0,-23.7,12.5,4,0,0,0.00,1.11,0.00,0.79,0
1,1381,-23.84,7.25,20.84,-1.40,6.74,6.88,1,-23.2,13.0,5.79,-23.2,17.0,-23.7,12.5,4,0,0,1.39,0.00,0.00,0.24,0
1,1382,-23.92,7.71,20.84,-1.00,7.51,7.58,1,-23.2,13.0,5.34,-23.2,17.0,-23.7,12.5,4,0,0,1.35,0.00,0.00,0.39,0
1,1383,-23.99,8.21,20.84,-1.44,8.07,8.19,1,-23.2,13.0,4.85,-23.2,17.0,-23.7,12.5,4,0,0,1.09,0.00,0.87,0.00,0
1,1384,-24.08,8.75,20.84,-1.07,8.60,8.67,1,-23.2,13.0,4.34,-23.2,17.0,-23.7,12.5,4,0,0,1.21,0.00,0.00,0.72,0
1,1385,-24.14,9.29,20.84,-1.09,8.08,8.16,1,-23.2,13.0,3.83,-23.2,17.0,-23.7,12.5,4,0,0,0.00,1.26,0.65,0.00,0
1,1386,-24.20,9.79,20.84,-0.48,7.92,7.93,1,-23.2,13.0,3.36,-23.2,17.0,-23.7,12.5,4,0,0,0.67,0.00,0.00,1.25,0
1,1387,-24.20,10.28,20.84,0.10,7.35,7.35,1,-23.2,13.0,2.90,-23.2,17.0,-23.7,12.5,4,0,0,0.00,1.04,0.00,0.96,0
1,1388,-24.18,10.73,20.84,0.61,6.60,6.63,1,-23.2,13.0,2.48,-23.2,17.0,-23.2,13.0,4,0,0,0.00,0.97,0.00,1.03,0
1,1389,-24.12,11.13,20.84,1.25,5.96,6.09,1,-23.2,13.0,2.09,-23.2,17.0,-23.2,13.0,4,0,0,0.00,0.62,0.00,1.27,0
1,1390,-24.01,11.49,20.84,1.94,5.36,5.70,1,-23.2,13.0,1.72,-23.2,17.0,-23.2,13.0,4,0,0,0.00,0.57,0.00,1.29,0
1,1391,-23.86,11.81,20.84,2.69,4.85,5.55,1,-23.2,13.0,1.36,-23.2,17.0,-23.2,13.0,4,0,0,0.00,0.35,0.00,1.37,0
