update,total_steps,episodes,avg_reward,policy_loss,value_loss,entropy
15070,30863360,1634,14644.5265,-0.000505,0.688218,0.629317
15071,30865408,1634,14644.5265,-0.002164,0.877808,0.629364
15072,30867456,1634,14644.5265,0.000046,0.964974,0.629425
15073,30869504,1635,14645.8167,0.000893,1.529573,0.629231
15074,30871552,1635,14645.8167,0.003237,0.687528,0.629126
15075,30873600,1635,14645.8167,0.001425,0.987655,0.629066
15076,30875648,1635,14645.8167,0.004466,0.725717,0.628940
15077,30877696,1635,14645.8167,-0.001878,1.460645,0.628878
15078,30879744,1635,14645.8167,0.000281,1.163735,0.628968
15079,30881792,1635,14645.8167,-0.000907,0.932353,0.628623
15080,30883840,1635,14645.8167,-0.005799,1.168677,0.628443
15081,30885888,1635,14645.8167,-0.001353,1.047214,0.628359
15082,30887936,1635,14645.8167,-0.001542,0.937323,0.628468
15083,30889984,1636,14676.4392,0.001072,1.092612,0.628847
15084,30892032,1636,14676.4392,-0.000946,1.327236,0.628439
15085,30894080,1636,14676.4392,-0.001027,1.485370,0.628135
15086,30896128,1636,14676.4392,-0.003703,1.890078,0.627984
15087,30898176,1636,14676.4392,-0.003117,1.353539,0.627840
15088,30900224,1636,14676.4392,-0.003625,0.950090,0.627687
15089,30902272,1636,14676.4392,-0.000143,0.681194,0.627548
15090,30904320,1636,14676.4392,-0.003811,0.772707,0.627830
15091,30906368,1636,14676.4392,-0.002188,1.202047,0.627727
15092,30908416,1637,14648.8073,0.000364,1.282078,0.627624
15093,30910464,1637,14648.8073,-0.001898,1.103265,0.627965
15094,30912512,1637,14648.8073,-0.002529,1.497497,0.628114
15095,30914560,1637,14648.8073,0.005496,0.904559,0.628231
15096,30916608,1637,14648.8073,-0.002831,0.975973,0.627931
15097,30918656,1637,14648.8073,0.007878,1.357788,0.627547
15098,30920704,1637,14648.8073,0.000228,0.898010,0.627527
15099,30922752,1637,14648.8073,-0.001069,0.718836,0.627352
15100,30924800,1637,14648.8073,0.001587,0.795604,0.627326
15101,30926848,1638,14636.5316,0.002192,0.950376,0.626991
15102,30928896,1638,14636.5316,-0.002141,1.088069,0.627039
15103,30930944,1638,14636.5316,-0.002247,0.794114,0.626917
15104,30932992,1638,14636.5316,0.002559,0.615527,0.626676
15105,30935040,1638,14636.5316,-0.002840,0.875892,0.626444
15106,30937088,1638,14636.5316,-0.003316,0.449129,0.626317
15107,30939136,1638,14636.5316,-0.000278,0.551749,0.626314
15108,30941184,1638,14636.5316,-0.001065,0.862584,0.626236
15109,30943232,1638,14636.5316,0.004117,0.713679,0.626017
15110,30945280,1639,14636.9326,-0.001490,0.919458,0.625859
15111,30947328,1639,14636.9326,-0.000312,0.894058,0.625512
15112,30949376,1639,14636.9326,0.002930,0.697673,0.625134
15113,30951424,1639,14636.9326,-0.002155,0.753616,0.625223
15114,30953472,1639,14636.9326,0.000825,1.718927,0.625226
15115,30955520,1639,14636.9326,-0.001416,1.099087,0.625209
15116,30957568,1639,14636.9326,-0.003170,1.731581,0.625533
15117,30959616,1639,14636.9326,-0.001385,0.881078,0.625951
15118,30961664,1639,14636.9326,-0.003280,1.245408,0.626174
15119,30963712,1640,14692.3531,0.001254,1.675094,0.626662
15120,30965760,1640,14692.3531,-0.002025,1.369214,0.626913
15121,30967808,1640,14692.3531,-0.002029,1.380123,0.627099
15122,30969856,1640,14692.3531,-0.003625,1.025639,0.627183
15123,30971904,1640,14692.3531,-0.002549,0.670030,0.627046
15124,30973952,1640,14692.3531,-0.002195,1.471705,0.626801
15125,30976000,1640,14692.3531,-0.002438,1.229437,0.626958
15126,30978048,1640,14692.3531,-0.001062,1.353384,0.627023
15127,30980096,1640,14692.3531,0.001911,0.929141,0.626707
15128,30982144,1640,14692.3531,-0.000848,0.872415,0.626867
15129,30984192,1641,14693.8719,-0.001280,0.673358,0.626915
15130,30986240,1641,14693.8719,-0.003284,1.064554,0.626939
15131,30988288,1641,14693.8719,-0.003766,1.468104,0.627094
15132,30990336,1641,14693.8719,-0.003816,1.216186,0.627492
15133,30992384,1641,14693.8719,-0.003024,1.748352,0.627626
15134,30994432,1641,14693.8719,-0.002253,0.988698,0.627492
15135,30996480,1641,14693.8719,0.005584,0.877255,0.627407
15136,30998528,1641,14693.8719,0.000484,0.965656,0.627510
15137,31000576,1641,14693.8719,-0.003567,1.080336,0.627690
15138,31002624,1642,14662.7103,-0.003913,0.602418,0.627717
15139,31004672,1642,14662.7103,-0.001957,1.194313,0.627594
15140,31006720,1642,14662.7103,-0.003845,1.201580,0.627331
15141,31008768,1642,14662.7103,-0.001495,1.089194,0.626937
15142,31010816,1642,14662.7103,-0.000843,0.859550,0.627066
15143,31012864,1642,14662.7103,-0.000604,1.093733,0.627094
15144,31014912,1642,14662.7103,-0.001410,1.227166,0.626997
15145,31016960,1642,14662.7103,-0.000409,1.334640,0.626877
15146,31019008,1642,14662.7103,-0.001278,0.564159,0.627045
15147,31021056,1643,14660.9836,0.001236,1.398842,0.627198
15148,31023104,1643,14660.9836,0.000175,1.253397,0.627427
15149,31025152,1643,14660.9836,0.000352,1.251213,0.627527
15150,31027200,1643,14660.9836,-0.002355,1.242258,0.627713
15151,31029248,1643,14660.9836,-0.001332,1.299074,0.627787
15152,31031296,1643,14660.9836,-0.000783,1.279375,0.627956
15153,31033344,1643,14660.9836,-0.000154,1.402973,0.627794
15154,31035392,1643,14660.9836,-0.002072,1.511884,0.627351
15155,31037440,1643,14660.9836,-0.000511,1.058432,0.626890
15156,31039488,1644,14651.5963,-0.003505,1.141975,0.626779
15157,31041536,1644,14651.5963,0.001064,1.045962,0.626719
15158,31043584,1644,14651.5963,-0.000162,1.503701,0.626697
15159,31045632,1644,14651.5963,-0.002839,0.986859,0.626553
15160,31047680,1644,14651.5963,-0.006237,1.164018,0.626510
15161,31049728,1644,14651.5963,-0.000916,0.998258,0.627020
15162,31051776,1644,14651.5963,-0.000358,1.492209,0.627359
15163,31053824,1644,14651.5963,-0.000882,0.788248,0.627807
15164,31055872,1644,14651.5963,0.003148,0.700329,0.627972
15165,31057920,1645,14642.3387,-0.001971,0.955968,0.628252
15166,31059968,1645,14642.3387,-0.001301,0.947558,0.628535
15167,31062016,1645,14642.3387,-0.002591,0.902534,0.628618
15168,31064064,1645,14642.3387,-0.000769,1.835261,0.628508
15169,31066112,1645,14642.3387,-0.001752,0.913819,0.628725
15170,31068160,1645,14642.3387,0.002084,0.835627,0.628412
15171,31070208,1645,14642.3387,-0.002479,1.348532,0.628388
15172,31072256,1645,14642.3387,-0.000851,1.574437,0.628428
15173,31074304,1645,14642.3387,-0.000027,1.150958,0.628135
15174,31076352,1645,14642.3387,-0.002291,1.229043,0.628046
15175,31078400,1646,14638.9545,-0.000357,0.894450,0.628234
15176,31080448,1646,14638.9545,-0.000187,0.686517,0.628259
15177,31082496,1646,14638.9545,0.000278,0.847361,0.628203
15178,31084544,1646,14638.9545,-0.000501,1.215980,0.628305
15179,31086592,1646,14638.9545,-0.002891,1.065972,0.628630
15180,31088640,1646,14638.9545,-0.003901,1.047349,0.628615
15181,31090688,1646,14638.9545,-0.000035,0.852096,0.628406
15182,31092736,1646,14638.9545,-0.005801,1.175012,0.628465
15183,31094784,1646,14638.9545,-0.002803,0.540382,0.628292
15184,31096832,1647,14578.2107,-0.003395,1.786287,0.627999
15185,31098880,1647,14578.2107,-0.001518,0.844523,0.628144
15186,31100928,1647,14578.2107,-0.001264,1.237937,0.628303
15187,31102976,1647,14578.2107,0.000266,2.204279,0.628019
15188,31105024,1647,14578.2107,-0.002640,1.169872,0.628021
15189,31107072,1647,14578.2107,-0.001042,1.303957,0.627948
15190,31109120,1647,14578.2107,0.000157,0.823549,0.627818
15191,31111168,1647,14578.2107,0.002567,0.792137,0.627734
15192,31113216,1647,14578.2107,-0.000051,1.031434,0.627731
15193,31115264,1648,14596.3082,-0.005657,1.236804,0.627766
15194,31117312,1648,14596.3082,0.002160,1.558403,0.627899
15195,31119360,1648,14596.3082,0.001683,1.741631,0.628020
15196,31121408,1648,14596.3082,-0.001671,1.234118,0.627927
15197,31123456,1648,14596.3082,-0.002027,1.041707,0.627890
15198,31125504,1648,14596.3082,-0.002761,0.955789,0.627846
15199,31127552,1648,14596.3082,-0.003967,1.356703,0.627692
15200,31129600,1648,14596.3082,-0.000217,1.622805,0.627574
15201,31131648,1648,14596.3082,-0.003779,1.012121,0.627296
15202,31133696,1649,14624.7357,0.002155,1.101653,0.627161
15203,31135744,1649,14624.7357,-0.001520,0.925450,0.627130
15204,31137792,1649,14624.7357,-0.000080,1.605346,0.627148
15205,31139840,1649,14624.7357,-0.001015,1.057996,0.627388
15206,31141888,1649,14624.7357,-0.001585,0.928329,0.627383
15207,31143936,1649,14624.7357,-0.006018,1.005504,0.627195
15208,31145984,1649,14624.7357,-0.002049,1.298179,0.627370
15209,31148032,1649,14624.7357,0.000858,1.092973,0.627355
15210,31150080,1649,14624.7357,-0.002537,1.401808,0.627488
15211,31152128,1649,14624.7357,-0.001365,1.478675,0.627562
15212,31154176,1650,14601.8652,-0.001180,1.440028,0.627701
15213,31156224,1650,14601.8652,-0.000884,1.067461,0.627721
15214,31158272,1650,14601.8652,0.004265,1.127509,0.627621
15215,31160320,1650,14601.8652,-0.003815,0.939341,0.627704
15216,31162368,1650,14601.8652,0.000619,0.798273,0.627798
15217,31164416,1650,14601.8652,-0.002452,1.084987,0.627812
15218,31166464,1650,14601.8652,-0.004017,1.027604,0.627756
15219,31168512,1650,14601.8652,0.001306,1.205849,0.627493
15220,31170560,1650,14601.8652,0.000604,1.048908,0.627478
15221,31172608,1651,14601.2396,-0.000650,1.120941,0.627466
15222,31174656,1651,14601.2396,-0.000825,0.751165,0.627550
15223,31176704,1651,14601.2396,-0.002780,0.791617,0.627580
15224,31178752,1651,14601.2396,-0.002210,0.799488,0.627720
15225,31180800,1651,14601.2396,-0.001353,0.546705,0.627886
15226,31182848,1651,14601.2396,-0.000778,0.891173,0.628078
15227,31184896,1651,14601.2396,0.000504,0.831025,0.628269
15228,31186944,1651,14601.2396,0.000662,1.002867,0.628597
15229,31188992,1651,14601.2396,0.000141,0.770971,0.628783
15230,31191040,1652,14606.6349,-0.000331,0.611314,0.629060
15231,31193088,1652,14606.6349,-0.001973,0.730486,0.628791
15232,31195136,1652,14606.6349,-0.000794,1.552961,0.628605
15233,31197184,1652,14606.6349,-0.000030,1.002525,0.628916
15234,31199232,1652,14606.6349,0.001643,1.605292,0.628991
15235,31201280,1652,14606.6349,-0.001783,1.094829,0.628968
15236,31203328,1652,14606.6349,0.000330,0.895716,0.629125
15237,31205376,1652,14606.6349,0.000545,0.976944,0.629444
15238,31207424,1652,14606.6349,-0.001032,0.839391,0.629369
15239,31209472,1653,14630.1218,-0.000341,0.756333,0.629374
15240,31211520,1653,14630.1218,-0.002287,1.191444,0.629452
15241,31213568,1653,14630.1218,0.000536,1.169518,0.629339
15242,31215616,1653,14630.1218,0.015957,1.542717,0.629113
15243,31217664,1653,14630.1218,0.000817,1.386598,0.629115
15244,31219712,1653,14630.1218,0.002469,1.266366,0.629256
15245,31221760,1653,14630.1218,-0.000796,1.308378,0.629370
15246,31223808,1653,14630.1218,0.003755,1.090934,0.629689
15247,31225856,1653,14630.1218,-0.000237,0.936699,0.630300
15248,31227904,1654,14645.5275,0.001838,1.130125,0.630320
15249,31229952,1654,14645.5275,0.008520,2.219489,0.630406
15250,31232000,1654,14645.5275,-0.001486,1.031890,0.630266
15251,31234048,1654,14645.5275,0.000896,0.892445,0.629916
15252,31236096,1654,14645.5275,-0.001432,1.565268,0.629773
15253,31238144,1654,14645.5275,0.002219,0.823094,0.629735
15254,31240192,1654,14645.5275,-0.000837,0.496507,0.629674
15255,31242240,1654,14645.5275,0.012517,1.010010,0.629651
15256,31244288,1654,14645.5275,0.001892,0.845304,0.629721
15257,31246336,1654,14645.5275,-0.000809,0.691869,0.629642
15258,31248384,1655,14657.1309,0.001251,0.892018,0.629663
15259,31250432,1655,14657.1309,-0.000506,1.215981,0.629488
15260,31252480,1655,14657.1309,-0.003553,1.384709,0.629416
15261,31254528,1655,14657.1309,-0.000735,1.168188,0.629489
15262,31256576,1655,14657.1309,0.009529,0.891445,0.629776
15263,31258624,1655,14657.1309,0.001494,1.539568,0.630027
15264,31260672,1655,14657.1309,0.001750,1.373889,0.630309
15265,31262720,1655,14657.1309,-0.002882,1.804729,0.630085
15266,31264768,1655,14657.1309,0.000047,1.256011,0.630088
15267,31266816,1656,14659.2928,-0.001337,0.941463,0.629990
15268,31268864,1656,14659.2928,0.008526,1.117910,0.630124
15269,31270912,1656,14659.2928,0.000019,0.864947,0.630218
15270,31272960,1656,14659.2928,-0.001313,0.976647,0.630142
15271,31275008,1656,14659.2928,-0.002129,0.672941,0.630042
15272,31277056,1656,14659.2928,0.000797,0.959847,0.630109
15273,31279104,1656,14659.2928,-0.000654,1.214267,0.630454
15274,31281152,1656,14659.2928,-0.000534,1.079088,0.630773
15275,31283200,1656,14659.2928,-0.000995,1.151104,0.630775
15276,31285248,1657,14673.6156,-0.002437,1.177739,0.630540
15277,31287296,1657,14673.6156,-0.001051,1.028926,0.630426
15278,31289344,1657,14673.6156,0.002991,1.209426,0.630187
15279,31291392,1657,14673.6156,-0.002607,0.987097,0.629977
15280,31293440,1657,14673.6156,-0.002173,1.099204,0.630006
15281,31295488,1657,14673.6156,0.001106,1.191127,0.630147
15282,31297536,1657,14673.6156,-0.003522,0.786109,0.629831
15283,31299584,1657,14673.6156,-0.000917,0.650535,0.629794
15284,31301632,1657,14673.6156,0.000872,1.275241,0.629868
15285,31303680,1658,14704.5657,0.000566,1.615872,0.629793
15286,31305728,1658,14704.5657,0.005591,1.115989,0.629888
15287,31307776,1658,14704.5657,0.000791,1.555896,0.629994
15288,31309824,1658,14704.5657,-0.002138,1.721060,0.630102
15289,31311872,1658,14704.5657,-0.004790,1.316671,0.630355
15290,31313920,1658,14704.5657,0.003260,1.721777,0.630737
15291,31315968,1658,14704.5657,-0.000732,2.109877,0.630837
15292,31318016,1658,14704.5657,-0.001014,1.449039,0.630827
15293,31320064,1658,14704.5657,-0.003504,1.461654,0.631314
15294,31322112,1658,14704.5657,0.000217,1.343364,0.631665
15295,31324160,1659,14692.4619,-0.001084,1.018407,0.631167
15296,31326208,1659,14692.4619,0.001054,1.488107,0.631059
15297,31328256,1659,14692.4619,-0.001589,1.410490,0.630726
15298,31330304,1659,14692.4619,-0.001511,0.871536,0.630274
15299,31332352,1659,14692.4619,-0.001648,1.128411,0.629899
15300,31334400,1659,14692.4619,-0.000047,0.993426,0.629844
15301,31336448,1659,14692.4619,-0.001939,1.127717,0.630202
15302,31338496,1659,14692.4619,-0.001345,1.020124,0.630324
15303,31340544,1659,14692.4619,0.000139,0.788121,0.630074
15304,31342592,1660,14667.2183,-0.002690,0.739479,0.630077
15305,31344640,1660,14667.2183,-0.004056,0.708106,0.630310
15306,31346688,1660,14667.2183,0.001415,1.220833,0.630495
15307,31348736,1660,14667.2183,-0.000706,1.631967,0.630591
15308,31350784,1660,14667.2183,-0.000252,0.985364,0.630686
15309,31352832,1660,14667.2183,-0.001036,1.127580,0.630858
15310,31354880,1660,14667.2183,-0.003990,0.912890,0.630668
15311,31356928,1660,14667.2183,0.003571,1.093967,0.630638
15312,31358976,1660,14667.2183,0.003521,1.383544,0.630681
15313,31361024,1661,14662.2203,0.008092,1.253120,0.630715
15314,31363072,1661,14662.2203,0.007818,0.892745,0.630757
15315,31365120,1661,14662.2203,-0.002228,1.857212,0.630722
15316,31367168,1661,14662.2203,-0.000843,0.824317,0.630399
15317,31369216,1661,14662.2203,0.007124,0.803794,0.630050
15318,31371264,1661,14662.2203,-0.003701,1.042908,0.629599
15319,31373312,1661,14662.2203,-0.003150,1.099570,0.629191
15320,31375360,1661,14662.2203,0.001688,0.669296,0.628908
15321,31377408,1661,14662.2203,-0.001385,0.968317,0.629073
15322,31379456,1662,14660.0311,0.001124,0.998562,0.629152
15323,31381504,1662,14660.0311,0.001900,0.832470,0.628876
15324,31383552,1662,14660.0311,-0.004338,0.987804,0.628806
15325,31385600,1662,14660.0311,-0.001077,1.114984,0.629001
15326,31387648,1662,14660.0311,-0.000811,0.857305,0.628931
15327,31389696,1662,14660.0311,0.003639,0.737987,0.628830
15328,31391744,1662,14660.0311,0.031179,1.160044,0.629259
15329,31393792,1662,14660.0311,0.002897,0.825525,0.629759
15330,31395840,1662,14660.0311,0.002278,0.949827,0.629901
15331,31397888,1663,14667.3940,0.000244,1.096661,0.630087
15332,31399936,1663,14667.3940,0.010455,0.619048,0.630299
15333,31401984,1663,14667.3940,0.001313,1.308124,0.630260
15334,31404032,1663,14667.3940,0.000201,1.600874,0.630198
15335,31406080,1663,14667.3940,0.001958,1.255371,0.629961
15336,31408128,1663,14667.3940,-0.010419,1.610301,0.630173
15337,31410176,1663,14667.3940,0.003069,0.866565,0.630829
15338,31412224,1663,14667.3940,0.000225,1.525784,0.631263
15339,31414272,1663,14667.3940,0.000164,1.635735,0.631610
15340,31416320,1663,14667.3940,0.003248,0.764208,0.631635
15341,31418368,1664,14710.5653,0.001314,1.320529,0.631647
15342,31420416,1664,14710.5653,-0.000770,0.734033,0.631420
15343,31422464,1664,14710.5653,-0.001235,1.343085,0.631193
15344,31424512,1664,14710.5653,0.002134,1.187469,0.631069
15345,31426560,1664,14710.5653,0.008999,1.126124,0.631064
15346,31428608,1664,14710.5653,-0.000690,0.982190,0.631177
15347,31430656,1664,14710.5653,-0.003114,1.719518,0.631157
15348,31432704,1664,14710.5653,0.013196,0.885745,0.630966
15349,31434752,1664,14710.5653,-0.001240,1.438564,0.630717
15350,31436800,1665,14741.5391,0.002190,1.253617,0.630520
15351,31438848,1665,14741.5391,0.002589,1.205520,0.630614
15352,31440896,1665,14741.5391,-0.000672,1.261729,0.630607
15353,31442944,1665,14741.5391,-0.000550,0.898840,0.630557
15354,31444992,1665,14741.5391,-0.001257,0.831663,0.630621
15355,31447040,1665,14741.5391,-0.000447,1.416248,0.630521
15356,31449088,1665,14741.5391,-0.001295,1.106075,0.630511
15357,31451136,1665,14741.5391,-0.001696,1.074633,0.630737
15358,31453184,1665,14741.5391,-0.001198,0.743354,0.630828
15359,31455232,1666,14737.1637,-0.000126,1.592986,0.630745
15360,31457280,1666,14737.1637,0.001888,1.365744,0.630851
15361,31459328,1666,14737.1637,0.004772,1.165351,0.631369
15362,31461376,1666,14737.1637,-0.000658,0.571994,0.631350
15363,31463424,1666,14737.1637,0.000786,1.463584,0.631305
15364,31465472,1666,14737.1637,-0.001591,1.171270,0.631583
15365,31467520,1666,14737.1637,0.001661,0.933912,0.632029
15366,31469568,1666,14737.1637,-0.000872,0.653887,0.632381
15367,31471616,1666,14737.1637,-0.000850,0.596835,0.632566
15368,31473664,1667,14748.9024,-0.001182,0.987799,0.632330
15369,31475712,1667,14748.9024,-0.000449,1.068313,0.632074
15370,31477760,1667,14748.9024,-0.001988,1.066852,0.632109
15371,31479808,1667,14748.9024,0.003315,1.210960,0.631792
15372,31481856,1667,14748.9024,-0.001501,0.782035,0.631506
15373,31483904,1667,14748.9024,-0.001647,0.834454,0.631504
15374,31485952,1667,14748.9024,-0.002295,1.829573,0.631916
15375,31488000,1667,14748.9024,-0.001913,1.000536,0.632426
15376,31490048,1667,14748.9024,-0.002707,1.121100,0.632509
15377,31492096,1668,14744.4756,0.001266,1.303924,0.632445
15378,31494144,1668,14744.4756,-0.000049,0.625432,0.632361
15379,31496192,1668,14744.4756,-0.001190,1.208467,0.632659
15380,31498240,1668,14744.4756,0.003545,1.058552,0.632835
15381,31500288,1668,14744.4756,0.000784,0.790427,0.632687
15382,31502336,1668,14744.4756,-0.001300,0.744125,0.632630
15383,31504384,1668,14744.4756,-0.001347,0.597046,0.632557
15384,31506432,1668,14744.4756,-0.001857,1.312332,0.632189
15385,31508480,1668,14744.4756,-0.001991,1.283318,0.632062
15386,31510528,1668,14744.4756,-0.002026,0.706675,0.632196
15387,31512576,1669,14782.9619,0.000381,1.390302,0.631736
15388,31514624,1669,14782.9619,-0.001184,1.076164,0.631323
15389,31516672,1669,14782.9619,-0.002435,1.685738,0.631091
15390,31518720,1669,14782.9619,0.000051,0.935646,0.631324
15391,31520768,1669,14782.9619,-0.001882,1.966206,0.631867
15392,31522816,1669,14782.9619,-0.003418,1.306669,0.632440
15393,31524864,1669,14782.9619,-0.001906,0.749023,0.632504
15394,31526912,1669,14782.9619,-0.000948,0.676756,0.632063
15395,31528960,1669,14782.9619,-0.002046,0.892469,0.631946
15396,31531008,1670,14747.0577,-0.001792,1.021474,0.631978
15397,31533056,1670,14747.0577,-0.002635,0.686349,0.632179
15398,31535104,1670,14747.0577,-0.001586,2.233291,0.632234
15399,31537152,1670,14747.0577,-0.001603,1.073327,0.632231
15400,31539200,1670,14747.0577,0.001162,1.031580,0.632255
15401,31541248,1670,14747.0577,-0.002095,0.991498,0.632269
15402,31543296,1670,14747.0577,-0.002664,1.315113,0.632488
15403,31545344,1670,14747.0577,-0.002150,1.441320,0.632385
15404,31547392,1670,14747.0577,-0.005912,1.298846,0.632579
15405,31549440,1671,14722.3079,-0.002467,1.260769,0.632876
15406,31551488,1671,14722.3079,-0.002241,1.147867,0.632452
15407,31553536,1671,14722.3079,-0.002305,1.466350,0.632209
15408,31555584,1671,14722.3079,-0.003715,1.472106,0.632276
15409,31557632,1671,14722.3079,0.002022,1.351103,0.632114
15410,31559680,1671,14722.3079,-0.002414,1.266361,0.631884
15411,31561728,1671,14722.3079,-0.005574,1.047275,0.631660
15412,31563776,1671,14722.3079,-0.001091,1.638174,0.631637
15413,31565824,1671,14722.3079,-0.003326,1.443974,0.631881
15414,31567872,1672,14667.8694,-0.001299,1.951226,0.632238
15415,31569920,1672,14667.8694,-0.003957,0.838836,0.632593
15416,31571968,1672,14667.8694,0.001617,1.252091,0.632709
15417,31574016,1672,14667.8694,-0.003537,1.212407,0.632230
15418,31576064,1672,14667.8694,-0.001526,1.385314,0.632052
15419,31578112,1672,14667.8694,-0.004612,1.209557,0.632116
15420,31580160,1672,14667.8694,-0.003755,1.981768,0.631910
15421,31582208,1672,14667.8694,-0.000017,1.098096,0.631564
15422,31584256,1672,14667.8694,-0.002626,2.007365,0.631739
15423,31586304,1672,14667.8694,-0.002938,1.672017,0.631930
15424,31588352,1673,14621.1752,-0.002248,0.994202,0.631780
15425,31590400,1673,14621.1752,-0.000721,1.812523,0.631949
15426,31592448,1673,14621.1752,-0.005121,0.912344,0.632075
15427,31594496,1673,14621.1752,-0.003483,1.369511,0.632175
15428,31596544,1673,14621.1752,-0.000792,0.888534,0.632304
15429,31598592,1673,14621.1752,-0.002507,0.810335,0.632281
15430,31600640,1673,14621.1752,-0.000634,1.043891,0.632181
15431,31602688,1673,14621.1752,0.000119,1.095577,0.632251
15432,31604736,1673,14621.1752,-0.002366,1.131723,0.632327
15433,31606784,1674,14619.3835,-0.002661,1.316895,0.632085
15434,31608832,1674,14619.3835,-0.000681,1.465125,0.631926
15435,31610880,1674,14619.3835,-0.001665,1.373159,0.631927
15431,31602688,1673,14621.1752,0.001805,1.322663,0.632216
15432,31604736,1673,14621.1752,0.000319,1.705852,0.632228
15433,31606784,1673,14621.1752,-0.001950,1.210508,0.632005
15434,31608832,1673,14621.1752,0.003924,1.503153,0.631750
15435,31610880,1673,14621.1752,-0.001511,1.773069,0.631655
15436,31612928,1673,14621.1752,0.000072,1.123004,0.631448
15437,31614976,1673,14621.1752,0.003227,1.380930,0.631368
15438,31617024,1674,14591.1733,-0.000700,1.317821,0.631197
15439,31619072,1674,14591.1733,0.001623,1.423066,0.630931
15440,31621120,1674,14591.1733,0.000405,1.238018,0.630709
15441,31623168,1674,14591.1733,0.000823,1.741470,0.630498
15442,31625216,1674,14591.1733,-0.000227,0.715771,0.630391
15443,31627264,1674,14591.1733,-0.000127,0.955179,0.630362
15444,31629312,1674,14591.1733,-0.005807,0.779562,0.630293
15445,31631360,1674,14591.1733,0.003041,0.804810,0.630358
15446,31633408,1674,14591.1733,-0.001649,1.234355,0.630723
15447,31635456,1675,14571.5213,-0.001333,1.165517,0.631309
15448,31637504,1675,14571.5213,0.002694,0.949005,0.631514
15449,31639552,1675,14571.5213,-0.000339,1.532756,0.631684
15450,31641600,1675,14571.5213,-0.000827,0.888368,0.631892
15451,31643648,1675,14571.5213,-0.002340,0.888135,0.631936
15452,31645696,1675,14571.5213,0.000898,0.742248,0.631780
15453,31647744,1675,14571.5213,-0.002798,0.663772,0.631662
15454,31649792,1675,14571.5213,0.002395,0.871946,0.632191
15455,31651840,1675,14571.5213,0.002167,0.781984,0.632311
15456,31653888,1676,14540.7931,-0.000075,0.978723,0.632393
15457,31655936,1676,14540.7931,-0.000177,0.786888,0.632484
15458,31657984,1676,14540.7931,0.005411,1.452794,0.632602
15459,31660032,1676,14540.7931,-0.003250,1.324947,0.632683
15460,31662080,1676,14540.7931,-0.001150,1.186720,0.632210
15461,31664128,1676,14540.7931,-0.000732,1.041561,0.631629
15462,31666176,1676,14540.7931,-0.000417,1.521895,0.631483
15463,31668224,1676,14540.7931,0.000541,1.338899,0.631401
15464,31670272,1676,14540.7931,0.002037,1.006911,0.631441
15465,31672320,1677,14515.9549,-0.001450,1.430134,0.631539
15466,31674368,1677,14515.9549,0.002160,1.780486,0.631694
15467,31676416,1677,14515.9549,-0.001013,1.092570,0.631796
15468,31678464,1677,14515.9549,-0.003847,1.119880,0.631748
15469,31680512,1677,14515.9549,-0.001827,1.339188,0.631636
15470,31682560,1677,14515.9549,0.001011,1.341581,0.631777
15471,31684608,1677,14515.9549,-0.000180,0.788579,0.631606
15472,31686656,1677,14515.9549,-0.002127,1.220555,0.631720
15473,31688704,1677,14515.9549,0.001370,0.993939,0.632065
15474,31690752,1677,14515.9549,0.001442,0.985042,0.631903
15475,31692800,1678,14511.6321,0.000327,0.605603,0.631631
15476,31694848,1678,14511.6321,-0.000774,1.111857,0.631293
15477,31696896,1678,14511.6321,-0.001555,0.717050,0.630806
15478,31698944,1678,14511.6321,-0.003029,0.841077,0.630345
15479,31700992,1678,14511.6321,-0.002158,1.039331,0.629869
15480,31703040,1678,14511.6321,-0.003322,1.041102,0.629055
15481,31705088,1678,14511.6321,-0.003163,0.833863,0.629098
15482,31707136,1678,14511.6321,-0.001470,0.744292,0.629613
15483,31709184,1678,14511.6321,0.000457,0.676227,0.629636
15484,31711232,1679,14502.1200,-0.003469,1.423061,0.629537
15485,31713280,1679,14502.1200,-0.002089,0.729798,0.629800
15486,31715328,1679,14502.1200,-0.000802,1.354565,0.629619
15487,31717376,1679,14502.1200,0.001246,0.906776,0.629490
15488,31719424,1679,14502.1200,-0.000799,0.833095,0.629392
15489,31721472,1679,14502.1200,-0.000910,0.852282,0.629203
15490,31723520,1679,14502.1200,-0.002302,0.859272,0.628989
15491,31725568,1679,14502.1200,0.004869,0.911933,0.629075
15492,31727616,1679,14502.1200,0.006676,1.292200,0.629430
15493,31729664,1680,14486.3525,0.001180,0.789941,0.629714
15494,31731712,1680,14486.3525,0.022173,1.929686,0.629820
15495,31733760,1680,14486.3525,0.005355,1.191202,0.629724
15496,31735808,1680,14486.3525,-0.003960,1.582816,0.629642
15497,31737856,1680,14486.3525,-0.002584,1.326370,0.629739
15498,31739904,1680,14486.3525,-0.003181,1.332975,0.629322
15499,31741952,1680,14486.3525,-0.002331,1.029682,0.629089
15500,31744000,1680,14486.3525,-0.003337,1.853981,0.629188
15501,31746048,1680,14486.3525,-0.000340,1.301305,0.629148
15502,31748096,1681,14478.6532,-0.002240,0.876906,0.628689
15503,31750144,1681,14478.6532,-0.001310,0.949828,0.628511
15504,31752192,1681,14478.6532,-0.002699,1.279724,0.628105
15505,31754240,1681,14478.6532,0.002675,0.986279,0.627968
