update,total_steps,episodes,avg_reward,policy_loss,value_loss,entropy
84279,195570063,12471,16403.4593,-0.006035,0.029886,0.502943
84280,195578254,12472,16343.7455,-0.003062,0.042338,0.502916
84281,195586444,12473,16343.3353,-0.003745,0.013624,0.503142
84282,195594636,12473,16343.3353,-0.004467,0.015272,0.503456
84283,195602827,12474,16364.5559,-0.000469,0.013129,0.503680
84284,195611018,12475,16309.4898,-0.003989,0.011594,0.503595
84285,195619208,12476,16287.0694,-0.007410,0.017435,0.503220
84286,195627400,12476,16287.0694,-0.002958,0.008156,0.502957
84287,195635590,12477,16287.2105,-0.003423,0.009219,0.502642
84288,195643781,12478,16302.0590,-0.004909,0.018472,0.502458
84289,195651973,12478,16302.0590,-0.004771,0.012440,0.502361
84290,195660164,12479,16305.5416,-0.004564,0.010733,0.502491
84291,195668355,12480,16318.3699,-0.006290,0.011411,0.502319
84292,195676546,12481,16368.8559,-0.004034,0.012824,0.501799
84293,195684738,12481,16368.8559,-0.001290,0.022926,0.501700
84294,195692929,12482,16377.5088,-0.003248,0.015304,0.501781
84295,195701120,12483,16359.2337,-0.003421,0.016552,0.501895
84296,195709311,12484,16389.2939,-0.002763,0.007307,0.502109
84297,195717503,12484,16389.2939,-0.005419,0.014286,0.502136
84298,195725693,12485,16442.0961,-0.007611,0.016738,0.501839
84299,195733884,12486,16400.2961,-0.006000,0.026400,0.501930
84300,195742076,12486,16400.2961,-0.003506,0.009816,0.502221
84301,195750267,12487,16480.4126,-0.007631,0.010779,0.502346
84302,195758457,12488,16496.7881,-0.000345,0.012450,0.502505
84303,195766648,12489,16454.5393,-0.001688,0.045289,0.502737
84304,195774840,12489,16454.5393,-0.003113,0.008034,0.502760
84305,195783031,12490,16479.8966,-0.005117,0.011758,0.502462
84306,195791222,12491,16499.3323,-0.004868,0.012599,0.502352
84307,195799414,12491,16499.3323,-0.002928,0.011026,0.502387
84308,195807605,12492,16528.7696,-0.003050,0.016509,0.502116
84309,195815796,12493,16488.1458,-0.002667,0.026866,0.502162
84310,195823987,12494,16479.9931,-0.000324,0.017304,0.502498
84311,195832179,12494,16479.9931,-0.006306,0.018149,0.502237
84312,195840369,12495,16462.9436,-0.005118,0.008600,0.502153
84313,195848561,12496,16472.9514,-0.004270,0.016460,0.502198
84314,195856753,12496,16472.9514,-0.001967,0.011806,0.502269
84315,195864944,12497,16477.1999,-0.005558,0.011785,0.502730
84316,195873135,12498,16522.7242,-0.007389,0.007828,0.502898
84317,195881325,12499,16539.6389,-0.003665,0.013575,0.502704
84318,195889517,12499,16539.6389,-0.004356,0.012383,0.502812
84319,195897708,12500,16573.8148,-0.005594,0.019859,0.503024
84320,195905899,12501,16517.7205,-0.004008,0.020333,0.503123
84321,195914090,12502,16511.4825,-0.007885,0.015538,0.503211
84322,195922282,12502,16511.4825,-0.004049,0.008395,0.503544
84323,195930472,12503,16523.0160,-0.002978,0.014682,0.503706
84324,195938662,12504,16459.6709,-0.003257,0.033594,0.503690
84325,195946854,12504,16459.6709,-0.006010,0.011927,0.503735
84326,195955044,12505,16504.3815,-0.003943,0.016248,0.503806
84327,195963235,12506,16517.0378,-0.001102,0.018429,0.503824
84328,195971426,12507,16484.2963,-0.004414,0.033981,0.503655
84329,195979618,12507,16484.2963,-0.007081,0.007970,0.503370
84330,195987809,12508,16478.2018,-0.002081,0.014463,0.503311
84331,195995999,12509,16455.7101,-0.004579,0.010556,0.503311
84332,196004191,12509,16455.7101,-0.004150,0.010502,0.503338
84333,196012382,12510,16448.4064,-0.000962,0.012669,0.503405
84334,196020573,12511,16471.4804,-0.007195,0.028156,0.503595
84335,196028764,12512,16494.5445,-0.001487,0.017710,0.503737
84336,196036956,12512,16494.5445,-0.005520,0.013533,0.503928
84337,196045146,12513,16497.2847,-0.003899,0.015812,0.504136
84338,196053337,12514,16518.3315,-0.001739,0.015436,0.503609
84339,196061529,12514,16518.3315,-0.004550,0.015842,0.503370
84340,196069720,12515,16500.8868,-0.004971,0.008898,0.503266
84341,196077911,12516,16506.0471,-0.006180,0.018527,0.503142
84342,196086102,12517,16517.3265,-0.006256,0.011340,0.503144
84343,196094294,12517,16517.3265,-0.001955,0.011656,0.503152
84344,196102485,12518,16526.6131,-0.004936,0.007162,0.503104
84345,196110675,12519,16592.7689,-0.004105,0.008035,0.502847
84346,196118866,12520,16574.6508,-0.007161,0.015516,0.502585
84347,196127058,12520,16574.6508,-0.004124,0.011570,0.502283
84348,196135249,12521,16579.9545,-0.003926,0.014183,0.502283
84349,196143440,12522,16606.9730,-0.002943,0.013268,0.502271
84350,196151632,12522,16606.9730,-0.004043,0.012156,0.502322
84351,196159823,12523,16624.3777,-0.006469,0.011633,0.502414
84352,196168013,12524,16647.4016,-0.000053,0.018449,0.502517
84353,196176204,12525,16678.4695,-0.004619,0.012843,0.502450
84354,196184396,12525,16678.4695,-0.002340,0.014071,0.502357
84355,196192587,12526,16652.9910,-0.003531,0.018771,0.502516
84356,196200778,12527,16670.8871,-0.000973,0.013677,0.503072
84357,196208970,12527,16670.8871,-0.004431,0.007887,0.503488
84358,196217160,12528,16650.0790,-0.004607,0.029626,0.503581
84359,196225351,12529,16614.4350,-0.000280,0.016251,0.503405
84360,196233542,12530,16608.9858,-0.002628,0.017473,0.503188
84361,196241734,12530,16608.9858,-0.007209,0.014120,0.503100
84362,196249924,12531,16618.8688,-0.003844,0.015586,0.502631
84363,196258115,12532,16642.9994,-0.002473,0.022308,0.502701
84364,196266307,12532,16642.9994,-0.003424,0.016969,0.502934
84365,196274498,12533,16669.7507,0.006290,0.013782,0.503025
84366,196282689,12534,16623.2326,-0.005273,0.041950,0.503322
84367,196290880,12535,16575.4457,-0.001952,0.034457,0.503679
84368,196299072,12535,16575.4457,-0.001752,0.018299,0.503757
84369,196307263,12536,16554.4170,-0.005562,0.015240,0.503701
84370,196315454,12537,16565.6478,-0.002625,0.015166,0.503564
84371,196323644,12538,16542.9542,-0.002721,0.020462,0.503408
84372,196331836,12538,16542.9542,-0.007747,0.011536,0.503186
84373,196340026,12539,16515.3220,-0.005541,0.021831,0.503437
84374,196348217,12540,16493.9187,-0.005812,0.025957,0.503420
84375,196356409,12540,16493.9187,-0.005344,0.018726,0.503202
84376,196364600,12541,16473.7151,-0.003046,0.014191,0.502919
84377,196372790,12542,16470.4261,-0.004866,0.028041,0.502834
84378,196380980,12543,16471.6671,-0.006657,0.016242,0.502883
84379,196389172,12543,16471.6671,-0.005469,0.017935,0.503059
84380,196397363,12544,16462.0791,-0.005754,0.016347,0.503010
84381,196405554,12545,16438.0904,-0.001121,0.030186,0.502980
84382,196413746,12545,16438.0904,-0.007457,0.019537,0.502712
84383,196421936,12546,16428.5563,-0.003435,0.012759,0.502800
84384,196430127,12547,16489.5161,-0.006355,0.010378,0.503023
84385,196438318,12548,16463.0247,-0.006963,0.011965,0.502986
84386,196446510,12548,16463.0247,-0.005157,0.009972,0.503151
84387,196454701,12549,16495.9850,0.003979,0.025492,0.503249
84388,196462892,12550,16441.7949,-0.004561,0.010823,0.503426
84389,196471084,12550,16441.7949,-0.004641,0.011684,0.503307
84390,196479275,12551,16451.0546,-0.004659,0.010556,0.503139
84391,196487466,12552,16482.6556,-0.003797,0.007564,0.503133
84392,196495657,12553,16453.3998,-0.004603,0.023136,0.502978
84393,196503849,12553,16453.3998,-0.003649,0.018243,0.502888
84394,196512040,12554,16457.4945,-0.008607,0.015143,0.503258
84395,196520230,12555,16382.6327,-0.005584,0.019459,0.503591
84396,196528421,12556,16367.6343,-0.004166,0.034349,0.503881
84397,196536613,12556,16367.6343,-0.003110,0.022000,0.503566
84398,196544804,12557,16313.8684,-0.004418,0.017735,0.503093
84399,196552995,12558,16307.4435,-0.006371,0.016355,0.503095
84400,196561187,12558,16307.4435,-0.008358,0.013115,0.503363
84401,196569377,12559,16339.2955,-0.004262,0.008344,0.503198
84402,196577568,12560,16342.3133,-0.002886,0.016289,0.503102
84403,196585759,12561,16335.7139,-0.003506,0.014415,0.502759
84404,196593951,12561,16335.7139,-0.003377,0.017901,0.502306
84405,196602142,12562,16248.8949,-0.003995,0.050292,0.501906
84406,196610333,12563,16281.8245,-0.003059,0.011851,0.502219
84407,196618525,12563,16281.8245,-0.004226,0.011328,0.502168
84408,196626716,12564,16268.5067,-0.001887,0.011121,0.501920
84409,196634907,12565,16236.3269,-0.003660,0.016278,0.501992
84410,196643098,12566,16225.3518,-0.005535,0.019042,0.501874
84411,196651290,12566,16225.3518,-0.005667,0.017412,0.501758
84412,196659481,12567,16228.9005,-0.005273,0.025150,0.501647
84413,196667671,12568,16169.1697,-0.003922,0.041286,0.501815
84414,196675863,12568,16169.1697,-0.006181,0.015816,0.501860
84415,196684053,12569,16140.4709,-0.006839,0.017093,0.501653
84416,196692243,12570,16125.9010,-0.003111,0.010682,0.501729
84417,196700433,12571,16116.0529,-0.003724,0.013528,0.501909
84418,196708625,12571,16116.0529,-0.005335,0.024914,0.502067
84419,196716816,12572,16155.9442,-0.002821,0.011018,0.501940
84420,196725006,12573,16173.5875,-0.006493,0.009880,0.501705
84421,196733197,12574,16148.8796,-0.005063,0.017239,0.501454
84422,196741389,12574,16148.8796,-0.005146,0.012087,0.501248
84423,196749580,12575,16164.2732,-0.005345,0.014156,0.501136
84424,196757771,12576,16185.1533,-0.005193,0.010161,0.501220
84425,196765963,12576,16185.1533,-0.002339,0.015381,0.501322
84426,196774154,12577,16158.3371,-0.008157,0.013252,0.501250
84427,196782344,12578,16160.6650,-0.001838,0.021471,0.501051
84428,196790534,12579,16097.2880,-0.001319,0.038947,0.501014
84429,196798726,12579,16097.2880,-0.004110,0.021336,0.500823
84430,196806917,12580,16097.1136,-0.007305,0.020510,0.500618
84431,196815108,12581,16035.5480,-0.004946,0.019319,0.500545
84432,196823300,12581,16035.5480,-0.002743,0.024148,0.500619
84433,196831490,12582,15990.5052,-0.002820,0.016651,0.500697
84434,196839680,12583,15971.1130,-0.004988,0.014729,0.500937
84435,196847871,12584,15961.4374,0.001044,0.014319,0.501235
84436,196856063,12584,15961.4374,-0.004203,0.013233,0.501160
84437,196864254,12585,15926.3303,-0.004817,0.015024,0.501130
84438,196872445,12586,15926.5776,-0.007248,0.010201,0.501269
84439,196880637,12586,15926.5776,-0.003734,0.017264,0.501190
84440,196888827,12587,15893.4478,-0.002767,0.012130,0.501018
84441,196897017,12588,15876.6369,-0.001207,0.010492,0.500950
84442,196905207,12589,15924.0879,-0.001961,0.012559,0.500857
84443,196913399,12589,15924.0879,-0.005468,0.006383,0.500822
84444,196921589,12590,15934.9315,-0.006081,0.009260,0.500821
84445,196929779,12591,15913.2766,-0.005923,0.015083,0.500721
84446,196937970,12592,15870.0475,0.000711,0.022243,0.500590
84447,196946162,12592,15870.0475,-0.006521,0.016647,0.500544
84448,196954352,12593,15848.4757,-0.004267,0.020098,0.500945
84449,196962543,12594,15866.6457,-0.001710,0.011101,0.501341
84450,196970735,12594,15866.6457,-0.003801,0.012113,0.501218
84451,196978926,12595,15878.5165,-0.000171,0.009928,0.501093
84452,196987117,12596,15880.3199,-0.002896,0.015556,0.500892
84453,196995308,12597,15816.0174,-0.001970,0.033444,0.500651
84454,197003500,12597,15816.0174,-0.001330,0.016989,0.500260
84455,197011691,12598,15741.3044,-0.004733,0.012747,0.500004
84456,197019882,12599,15710.0202,-0.002606,0.014268,0.499718
84457,197028074,12599,15710.0202,0.001408,0.010943,0.499831
84458,197036265,12600,15686.8340,-0.001811,0.011420,0.499886
84459,197044456,12601,15677.5740,-0.004016,0.017166,0.500026
84460,197052647,12602,15705.9863,-0.005652,0.010573,0.500045
84461,197060839,12602,15705.9863,-0.003523,0.016560,0.499838
84462,197069030,12603,15635.8782,-0.003847,0.021725,0.500067
84463,197077221,12604,15642.8858,-0.004947,0.014720,0.500015
84464,197085412,12605,15622.6070,-0.004899,0.011607,0.500152
84465,197093604,12605,15622.6070,-0.001480,0.009079,0.500175
84466,197101794,12606,15642.8810,-0.004956,0.007709,0.500297
84467,197109985,12607,15695.7445,-0.007239,0.009848,0.500640
84468,197118177,12607,15695.7445,-0.005589,0.013023,0.500985
84469,197126368,12608,15681.2069,-0.005542,0.017654,0.501170
84470,197134559,12609,15648.1494,-0.006907,0.021530,0.501195
84471,197142749,12610,15571.4423,-0.005929,0.021555,0.501212
84472,197150941,12610,15571.4423,-0.005528,0.014161,0.501066
84473,197159132,12611,15553.9083,-0.001715,0.009836,0.501223
84474,197167323,12612,15547.0628,-0.006254,0.011753,0.501498
84475,197175515,12612,15547.0628,0.002068,0.015528,0.501566
84476,197183706,12613,15518.2509,-0.004351,0.018098,0.501680
84477,197191896,12614,15513.9919,-0.005843,0.014098,0.501574
84478,197200087,12615,15522.3917,-0.006560,0.016883,0.501497
84479,197208279,12615,15522.3917,-0.003851,0.020150,0.501441
84480,197216470,12616,15497.7553,-0.002292,0.011902,0.501664
84481,197224661,12617,15449.8881,-0.005675,0.016049,0.501810
84482,197232853,12617,15449.8881,-0.004896,0.014501,0.502074
84483,197241044,12618,15386.5892,-0.006488,0.016258,0.502086
84484,197249235,12619,15383.3723,-0.004229,0.010381,0.502273
84485,197257425,12620,15337.3746,-0.003724,0.032872,0.502370
84486,197265617,12620,15337.3746,-0.007711,0.009691,0.502636
84487,197273808,12621,15333.1412,-0.007547,0.016388,0.503101
84488,197281999,12622,15306.1907,-0.006229,0.015550,0.503067
84489,197290190,12623,15254.7970,-0.003884,0.024284,0.503066
84490,197298382,12623,15254.7970,-0.007158,0.014205,0.503024
84491,197306573,12624,15244.7386,-0.003885,0.012313,0.502665
84492,197314763,12625,15237.9653,-0.005566,0.010246,0.502613
84493,197322955,12625,15237.9653,-0.005591,0.024137,0.502949
84494,197331146,12626,15203.6899,-0.002315,0.032334,0.503156
84495,197339337,12627,15153.8686,-0.003477,0.024672,0.503164
84496,197347528,12628,15141.8678,0.000383,0.016135,0.503107
84497,197355720,12628,15141.8678,-0.005397,0.015927,0.502947
84498,197363911,12629,15145.3467,0.004175,0.011429,0.502961
84499,197372101,12630,15187.8573,-0.004762,0.012756,0.503156
84500,197380293,12630,15187.8573,0.002242,0.025918,0.503050
84501,197388484,12631,15130.2232,0.000534,0.030667,0.502785
84502,197396675,12632,15168.1410,-0.005210,0.020626,0.502833
84503,197404866,12633,15153.9538,-0.004411,0.021324,0.503050
84504,197413058,12633,15153.9538,-0.004217,0.023278,0.503180
84505,197421249,12634,15194.2588,-0.003832,0.011226,0.503350
84506,197429439,12635,15214.9278,-0.004222,0.017538,0.503553
84507,197437631,12635,15214.9278,-0.001599,0.023014,0.503821
84508,197445822,12636,15207.8226,-0.007563,0.028566,0.503759
84509,197454013,12637,15138.3475,-0.001042,0.018381,0.503959
84510,197462203,12638,15129.8602,-0.004128,0.016771,0.503943
84511,197470395,12638,15129.8602,-0.001052,0.018090,0.503803
84512,197478586,12639,15089.4819,-0.003447,0.022255,0.503573
84513,197486777,12640,15100.6182,-0.004388,0.022491,0.503246
84514,197494968,12641,15090.0521,-0.001912,0.012232,0.502919
84515,197503160,12641,15090.0521,-0.005742,0.010908,0.502985
84516,197511351,12642,15094.4247,-0.005922,0.012137,0.502976
84517,197519541,12643,15068.4544,-0.005793,0.025877,0.503162
84518,197527733,12643,15068.4544,-0.005561,0.014060,0.503176
84519,197535924,12644,15039.2155,-0.004387,0.013828,0.503165
84520,197544115,12645,15055.1081,-0.002889,0.014319,0.503099
84521,197552306,12646,15028.3570,-0.008083,0.017622,0.502963
84522,197560498,12646,15028.3570,-0.006414,0.021639,0.502835
84523,197568689,12647,14992.0821,-0.003167,0.014176,0.502501
84524,197576880,12648,14982.3228,-0.005115,0.014739,0.502297
84525,197585072,12648,14982.3228,-0.004821,0.013096,0.502185
84526,197593263,12649,14983.7522,-0.005186,0.020018,0.502108
84527,197601454,12650,14977.0784,-0.004816,0.015153,0.502161
84528,197609645,12651,14928.2104,-0.002372,0.013396,0.502228
84529,197617837,12651,14928.2104,-0.004830,0.010289,0.502213
84530,197626028,12652,14933.4340,-0.001597,0.012168,0.502082
84531,197634219,12653,14932.2118,-0.002594,0.022780,0.501962
84532,197642411,12653,14932.2118,-0.003776,0.021147,0.501839
84533,197650602,12654,14928.2447,-0.001952,0.010171,0.501725
84534,197658792,12655,14982.8176,-0.003578,0.010285,0.501795
84535,197666983,12656,15034.1075,-0.003481,0.013165,0.501702
84536,197675175,12656,15034.1075,-0.006385,0.011940,0.501485
84537,197683366,12657,15074.4737,-0.005353,0.007363,0.501516
84538,197691557,12658,15106.3735,-0.005725,0.013623,0.501743
84539,197699748,12659,15072.7306,-0.001532,0.012874,0.501506
84540,197707940,12659,15072.7306,-0.004494,0.009060,0.501543
84541,197716130,12660,15040.6302,-0.001157,0.026684,0.501568
84542,197724321,12661,15054.6304,-0.007326,0.014575,0.501731
84543,197732513,12661,15054.6304,-0.001909,0.009293,0.501791
84544,197740704,12662,15132.6313,-0.004879,0.010017,0.501655
84545,197748895,12663,15112.5010,-0.001512,0.019700,0.501463
84546,197757085,12664,15092.7249,-0.003559,0.015513,0.501476
84547,197765277,12664,15092.7249,-0.006222,0.011263,0.501426
84548,197773468,12665,15120.2618,-0.005459,0.011742,0.501306
84549,197781659,12666,15129.3870,-0.001852,0.008696,0.501107
84550,197789851,12666,15129.3870,-0.005325,0.011679,0.500755
84551,197798042,12667,15149.7325,-0.004823,0.020319,0.500711
84552,197806233,12668,15144.2417,-0.002860,0.032362,0.500843
84553,197814424,12669,15147.9973,-0.006620,0.023009,0.500948
84554,197822616,12669,15147.9973,-0.000239,0.014818,0.500815
84555,197830807,12670,15124.0872,-0.005879,0.020783,0.500491
84556,197838998,12671,15130.2740,-0.004464,0.011304,0.500702
84557,197847190,12671,15130.2740,-0.002599,0.016748,0.500730
84558,197855380,12672,15143.3488,-0.002387,0.007628,0.500738
84559,197863571,12673,15141.4297,-0.006205,0.010455,0.501089
84560,197871762,12674,15160.0294,-0.001048,0.011703,0.501229
84561,197879954,12674,15160.0294,-0.006731,0.009561,0.501506
84562,197888145,12675,15150.1226,-0.003838,0.013780,0.501646
84563,197896336,12676,15138.5412,-0.005998,0.013784,0.501562
84564,197904527,12677,15161.6466,-0.004411,0.011058,0.501500
84565,197912719,12677,15161.6466,-0.006373,0.010210,0.501591
84566,197920910,12678,15177.4972,-0.006066,0.008304,0.501650
84567,197929101,12679,15259.3922,-0.003871,0.010420,0.501793
84568,197937293,12679,15259.3922,-0.006060,0.010089,0.502079
84569,197945483,12680,15267.3482,-0.005998,0.013334,0.502163
84570,197953674,12681,15313.8586,-0.006161,0.012436,0.502314
84571,197961865,12682,15314.0845,-0.001204,0.025914,0.502481
84572,197970057,12682,15314.0845,-0.002459,0.019052,0.502620
84573,197978248,12683,15290.7260,-0.005243,0.020124,0.502774
84574,197986438,12684,15294.1829,-0.002812,0.011648,0.502961
84575,197994630,12684,15294.1829,-0.006284,0.019133,0.503139
84576,198002821,12685,15299.9663,-0.004407,0.016689,0.503531
84577,198011012,12686,15324.2457,-0.001799,0.013684,0.503886
84578,198019203,12687,15308.6947,-0.004439,0.017664,0.503894
84579,198027395,12687,15308.6947,-0.007810,0.013856,0.503907
84580,198035586,12688,15345.4182,-0.005859,0.015214,0.504068
84581,198043777,12689,15360.8980,-0.005370,0.007189,0.504261
84582,198051969,12689,15360.8980,-0.003692,0.009803,0.504082
84583,198060159,12690,15322.6187,-0.003428,0.012731,0.503772
84584,198068350,12691,15333.6660,-0.004523,0.013055,0.503335
84585,198076541,12692,15346.1049,-0.005365,0.026125,0.503170
84586,198084733,12692,15346.1049,-0.004387,0.021067,0.502891
84587,198092924,12693,15359.6379,-0.003645,0.028132,0.502681
84588,198101115,12694,15296.7995,-0.002316,0.025587,0.502819
84589,198109305,12695,15308.5507,-0.007018,0.012651,0.502932
84590,198117497,12695,15308.5507,-0.007528,0.019643,0.503131
84591,198125688,12696,15271.8429,-0.004242,0.014401,0.503302
84592,198133879,12697,15299.4290,-0.001747,0.023380,0.503442
84593,198142071,12697,15299.4290,-0.003928,0.015226,0.503890
84594,198150262,12698,15305.4306,-0.001858,0.013376,0.504081
84595,198158453,12699,15291.0117,-0.006950,0.030213,0.503967
84596,198166644,12700,15289.8538,0.000224,0.014085,0.504000
84597,198174836,12700,15289.8538,-0.005575,0.010938,0.504189
84598,198183027,12701,15302.3277,-0.002424,0.014636,0.504424
84599,198191218,12702,15267.5208,-0.004856,0.012293,0.504578
84600,198199410,12702,15267.5208,-0.003827,0.009748,0.504258
84601,198207601,12703,15313.8629,-0.004037,0.010770,0.503994
84602,198215791,12704,15339.0651,-0.003861,0.014407,0.504084
84603,198223982,12705,15349.9768,-0.002072,0.012199,0.504149
84604,198232174,12705,15349.9768,-0.002421,0.011952,0.503853
84605,198240365,12706,15333.8811,-0.006013,0.015085,0.503748
84606,198248556,12707,15299.5633,-0.001936,0.017655,0.503824
84607,198256748,12707,15299.5633,-0.004470,0.012575,0.503795
84608,198264939,12708,15307.2316,-0.007329,0.017970,0.503529
84609,198273129,12709,15373.3209,-0.004618,0.015400,0.503701
84610,198281319,12710,15429.8648,-0.005295,0.021221,0.503669
84611,198289511,12710,15429.8648,-0.003493,0.009898,0.503805
84612,198297702,12711,15469.3123,-0.001331,0.008009,0.503753
84613,198305893,12712,15508.6090,-0.004698,0.015174,0.503467
84614,198314083,12713,15535.3260,-0.005624,0.009230,0.503344
84615,198322275,12713,15535.3260,-0.004974,0.011408,0.503288
84616,198330465,12714,15552.4346,-0.003267,0.008845,0.503217
84617,198338656,12715,15572.1291,-0.003652,0.015928,0.503347
84618,198346848,12715,15572.1291,-0.005215,0.016751,0.503890
84619,198355038,12716,15601.6011,-0.004097,0.008865,0.504420
84620,198363229,12717,15668.8431,-0.001340,0.007692,0.504388
84621,198371420,12718,15703.8324,-0.004788,0.012971,0.504677
84622,198379612,12718,15703.8324,-0.004928,0.011385,0.505062
84623,198387803,12719,15689.6677,-0.006129,0.008807,0.505123
84624,198395993,12720,15739.2747,-0.005568,0.019644,0.505447
84625,198404185,12720,15739.2747,-0.007337,0.017655,0.505522
84626,198412376,12721,15734.2902,-0.005798,0.020617,0.505471
84627,198420567,12722,15713.8921,-0.004680,0.027662,0.505520
84628,198428757,12723,15756.5149,-0.006899,0.014567,0.505185
84629,198436949,12723,15756.5149,-0.002900,0.011415,0.504755
84630,198445140,12724,15747.7697,-0.004470,0.017241,0.504815
84631,198453331,12725,15733.6986,-0.004009,0.019435,0.505091
84632,198461523,12725,15733.6986,-0.006958,0.013385,0.505136
84633,198469714,12726,15790.4280,-0.002306,0.009893,0.505258
84634,198477904,12727,15804.1565,-0.007277,0.022164,0.505385
84635,198486095,12728,15830.7059,-0.003537,0.010341,0.505483
84636,198494287,12728,15830.7059,-0.002446,0.016876,0.505607
84637,198502477,12729,15848.5083,-0.005666,0.009639,0.505546
84638,198510668,12730,15846.0734,-0.006453,0.018356,0.505352
84639,198518859,12731,15893.1212,-0.005063,0.016684,0.505398
84640,198527051,12731,15893.1212,-0.005797,0.014936,0.505695
84641,198535242,12732,15874.4417,-0.007764,0.015323,0.505833
84642,198543433,12733,15889.5339,-0.001551,0.028588,0.505666
84643,198551625,12733,15889.5339,-0.003894,0.013446,0.505899
84644,198559816,12734,15909.5500,-0.000919,0.010441,0.506147
84645,198568007,12735,15946.0234,-0.001776,0.011596,0.506136
84646,198576198,12736,15972.6423,-0.006807,0.012242,0.506351
84647,198584390,12736,15972.6423,-0.004781,0.025667,0.506838
84648,198592581,12737,15992.4686,-0.003028,0.037076,0.506649
84649,198600772,12738,16035.9779,-0.004484,0.008712,0.506598
84650,198608964,12738,16035.9779,-0.004080,0.018498,0.506806
84651,198617155,12739,16067.0954,-0.001177,0.013980,0.507026
84652,198625345,12740,16084.6977,-0.001300,0.010175,0.507036
84653,198633536,12741,16080.0820,-0.003568,0.015732,0.506985
84654,198641728,12741,16080.0820,-0.000644,0.015153,0.506802
84655,198649919,12742,16095.9202,-0.004711,0.019472,0.506898
84656,198658110,12743,16079.0062,-0.000230,0.032993,0.506990
84657,198666302,12743,16079.0062,-0.002979,0.013543,0.507097
84658,198674493,12744,16110.5680,-0.005480,0.011501,0.507244
84659,198682684,12745,16116.6376,-0.005312,0.020354,0.507060
84660,198690875,12746,16152.7658,-0.004335,0.008852,0.506717
84661,198699067,12746,16152.7658,-0.004017,0.012696,0.506261
84662,198707258,12747,16128.5786,-0.004764,0.025219,0.506328
84663,198715449,12748,16131.2455,-0.005639,0.019276,0.506815
84664,198723639,12749,16139.5641,-0.006334,0.018367,0.507423
84665,198731831,12749,16139.5641,-0.001371,0.008311,0.508091
84666,198740022,12750,16183.8116,-0.006775,0.010857,0.507856
84667,198748213,12751,16244.9354,-0.005813,0.012723,0.507428
84668,198756405,12751,16244.9354,-0.001803,0.017135,0.507663
84669,198764596,12752,16209.2114,-0.005434,0.015831,0.507692
84670,198772787,12753,16205.0172,-0.002228,0.012616,0.507850
84671,198780978,12754,16224.2505,-0.006095,0.017228,0.507543
84672,198789170,12754,16224.2505,-0.002587,0.006390,0.507284
84673,198797361,12755,16198.5604,-0.001128,0.012664,0.507158
84674,198805552,12756,16228.2405,-0.002571,0.010482,0.507233
84675,198813744,12756,16228.2405,-0.002863,0.006670,0.507169
84676,198821934,12757,16229.3820,-0.005049,0.009237,0.507276
84677,198830125,12758,16242.2617,-0.005422,0.008267,0.507793
84678,198838315,12759,16254.6663,-0.004335,0.010927,0.508293
84679,198846507,12759,16254.6663,-0.002558,0.018724,0.508388
84680,198854698,12760,16246.6969,-0.004988,0.030216,0.508493
84681,198862889,12761,16216.1798,-0.000404,0.026921,0.508689
84682,198871081,12761,16216.1798,-0.004207,0.012934,0.508762
84683,198879272,12762,16189.9895,-0.002058,0.014233,0.509080
84684,198887463,12763,16176.4837,-0.005153,0.023879,0.508975
84685,198895654,12764,16153.5942,-0.005954,0.023555,0.508944
84686,198903846,12764,16153.5942,-0.004000,0.016300,0.508818
84687,198912037,12765,16125.7337,-0.002896,0.023384,0.509006
84688,198920228,12766,16100.9091,-0.003266,0.018847,0.509152
84689,198928419,12767,16083.6612,0.000441,0.018978,0.508972
84690,198936611,12767,16083.6612,-0.005289,0.017850,0.508685
84691,198944802,12768,16127.1088,-0.006127,0.020239,0.508776
84692,198952993,12769,16105.4358,-0.003287,0.025941,0.508814
84693,198961185,12769,16105.4358,-0.002675,0.052418,0.508488
84694,198969377,12770,16028.3883,-0.006449,0.059875,0.508276
84695,198977566,12771,15941.3811,-0.001807,0.064113,0.507752
84696,198985755,12772,15815.1097,-0.004047,0.064323,0.507433
